Dates,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,avg_USA
2020-12-28,62.40793035078245,44.83044909671622,43.35672149708243,48.47228114708227,58.21440215668073,51.54478616014114,23.1085787028678,61.41667043353068,35.10067356177996,58.995053173734476,52.22338716455893,111.25709516595379,32.310836662565805,40.498481229765225,39.386678883306324,39.258165284934826,54.05855172093272,32.78327784554076,41.21906878076675,33.57622695695612,31.36707309320976,43.002208432706226,44.32728766517696,42.513468935937034,40.257514364148996,54.40866372440403,63.138574790794365,40.50989811629318,50.983201346054564,45.80362418167221,19.636649890485423,33.53533023235889,40.82349795364284,60.07251419156867,40.54049976106597,32.22579931840473,37.63253586756717,50.915696850758856,36.82679410908401,35.06467741833362,25.07475055062245,41.19949155699326,52.82888301012495,40.27254126591314,58.329193476785974,50.86110445890861,42.02273112696319,53.292034068249464,43.37195179646777,43.402050641329424,39.0765722399009,44.84668296254965,64.29120813725049,45.40517021719634
2021-01-04,69.96062419829674,36.699596703399685,31.849556381615578,41.94517021393037,51.15559036793109,36.07825055514875,17.5414031055542,38.60130978543679,19.803430167180384,46.292976150490176,47.88358361484687,145.9452815148364,23.808463539169512,43.568474913950084,29.047868806926857,26.032337544378343,42.62570654878013,28.218124575712928,36.4640342504168,27.482553069082666,25.33416484005805,41.663176327493225,38.80807450916477,36.49177485742262,31.31474252427285,33.4791531206088,39.13588140923592,34.716462450916055,65.41368088180718,42.85640717308959,15.375449972765274,24.24608778608157,34.90953899963222,55.28586253945392,34.361048461694175,28.848399321899336,33.915511633566915,45.33597734960614,30.52915608668735,59.719108994737084,21.8008896173903,31.21000061078276,52.934392120988996,38.93451898343432,45.812320083082206,51.11444358052695,30.07868602446723,26.74253262126814,72.1557936724125,34.050583929915284,33.80704671300407,36.30115889795962,59.22756196679586,40.13045139753407
2021-01-11,38.26689982267699,37.055617193617785,28.74652731335865,35.130503353315184,44.831559535724274,39.52065312528988,21.995018355915235,38.06266732538109,21.79640177610919,53.54443192488493,49.25033374771285,87.17260636744665,33.13463890765089,37.50615354456138,32.48245944448409,24.361930825490212,44.26103577848614,25.432784021570345,34.967810448026235,28.970328612318273,31.83541507991777,28.314307652131568,43.18298915620126,37.91989789133672,33.245617088235036,40.849851515161305,36.58555653402289,33.05565512007713,28.026366274768037,41.510108498592096,23.73285447444005,27.312689747050708,43.74109906620126,52.343218316504185,38.33429316870443,27.407574784901875,36.059397769641606,36.376860861253626,34.458059222652004,30.47573142820398,12.506400413102016,33.786577411998785,58.98412380124047,31.731107441520468,48.452947136432456,40.374855287811755,31.719186334588546,75.64778299148412,64.14650166415367,30.907165061876725,34.80745734450969,41.13574587924363,82.47560998688638,38.64025218545031
2021-01-18,65.97492662833113,32.736699293773476,33.64692645112338,39.16687085067967,49.53230473063606,37.93332830033919,30.54666306537173,39.48197152822417,35.15684475761626,53.73971762109972,48.01018894754839,121.25978337712284,25.070561485303944,36.522973258116934,33.35420477480435,27.81874373173559,40.4816571795961,25.65110304658215,39.94579650904443,32.43494530473126,27.966031976888967,29.786899579363986,37.8278274444153,39.328825433462704,30.045824068383308,37.04902996066115,52.946981094088194,31.953783181711987,49.86511108885994,39.770542760769466,24.140219749720877,32.31663136372943,37.49466011732196,55.76229328377635,41.54656610524493,27.124204288317646,43.18014249160603,36.93364319053765,32.518165849964596,58.334720849567965,18.25528572281009,33.71512840771625,63.1810104328909,32.64904660771022,46.50481969311744,42.47127700430135,35.94072403352685,2.674660937673813,40.07100248599549,27.67197629756107,35.81606613576198,28.173005225640434,52.43179718277321,39.130454997880236
2021-01-25,58.09998960332211,35.38990501245465,24.75189993161028,30.083163651332335,47.14481026925112,37.514717824318424,16.60552673805952,28.669226197481947,22.161491357396983,49.67385439777792,48.05007330333685,98.867615174642,26.08248692725833,39.82094195715053,30.3933509027163,30.25437465413835,39.90636800203913,25.0279180905326,35.01071855848055,24.700767251884407,29.35385155426025,28.33100298795099,43.47113152838082,32.31944386640873,32.139289511859616,36.85886690470388,30.76536969811714,30.524701511742645,44.006045679094754,38.132936713670624,48.59815362447602,29.96184083204549,34.37086346287309,56.33371473467439,40.883550421771396,25.027784341241226,28.04473088227148,40.41572698276785,32.78466369184423,20.226978781211304,8.62759831125,30.61512582629023,48.82540374553172,35.772774606689524,45.458765391132424,32.03004927408229,30.27224263854001,76.62577357873847,42.617075461018636,28.421435011598717,32.64518708624509,29.518901636622978,43.23498058179822,36.51745586162432
2021-02-01,24.5638986374618,25.732565632745466,23.55622696171733,26.74203585775573,44.00512450596193,39.65414060516113,12.305491363754587,38.602886045455534,19.795573157132107,43.028116911094045,44.80155507740557,111.42755801718609,24.82029802517274,48.68443418345415,25.99893493977372,21.985736177806775,41.417866086711506,22.90358823210611,26.65324542342618,25.27393691077223,27.166972670265714,33.407065352167486,28.256302641903105,30.435743635002613,36.74621364741496,34.8506710254123,41.211362635007546,24.77990145549312,39.79274594432727,35.57192013921282,21.675242578256416,21.663618591539684,35.53435470811279,42.573543320568156,33.283282160617205,23.43648510949008,24.10222725507929,34.89330446019199,29.24280959702235,45.01155715142328,9.450813170715069,29.610619178279318,33.775561961259584,30.13880358150732,39.3120925667225,43.38533391619799,26.69601709175093,3.447821888182984,62.87494345354489,32.6172013322905,26.647670588105235,24.955411318489908,62.532389386528465,33.227041816304485
2021-02-08,64.56712594208794,37.34180026852308,37.09983765357936,29.60630096270646,54.843614208767434,40.99451490306903,23.920979330589205,54.83233553974734,21.508550113242087,47.80987606331456,48.952028393401534,83.61035339117929,30.062701281650373,28.792178099071908,35.13544064917572,26.959482585086175,48.234351278887736,23.097184238010808,33.452694394677636,30.415772845047126,28.585677223784124,28.437032228974285,41.53329150891447,38.18425094101628,31.841395522694693,45.348751724661255,52.62380402059019,29.7228591380835,27.08283360067913,38.318061802944776,17.859292147158133,25.807942922708172,40.74927263349185,47.232877010989114,41.006147476247705,27.051619795950494,20.669316220995405,34.841542502935226,32.62755958913988,48.76131546401428,18.003487225549353,32.104217857424565,32.16522546145682,37.57598132095532,43.24115248186919,49.51009716172097,34.058477094798306,6.0266216102985775,32.94375035167526,37.1628926581409,41.49911232581444,26.857626981288057,49.437216879552004,36.60580801940248
2021-02-15,72.4061592833673,27.41784761074894,26.203589334262876,33.09574918659094,50.27530852789962,34.430920099377325,23.38551030550848,57.00847167640386,34.052895371219435,49.85757955653512,47.89733121814656,109.296856818783,26.813613203504328,45.68775038408869,34.47956825531757,22.33342735872688,35.21141472386895,22.686278062781682,29.464787186537933,25.447263048195317,24.20140828652497,47.49546247145033,37.43547977306339,36.39449041412029,29.809643989698486,23.112839617165374,43.633143024597786,27.29091850943864,30.88394050616003,38.155890032545976,13.657117147382673,28.06751691016028,28.982260774944677,53.69765179970644,33.770502592318394,25.19066275218357,20.361940407681253,37.04504916767117,32.93945003755141,42.18187528567812,24.29226525425666,26.862225547961945,44.66060325651308,22.686207763075167,29.694413469620944,39.60763914891752,35.222438567187965,201.0469228060894,34.191888884163944,30.66565033538559,26.73141221076645,23.129620139240107,65.99575565376009,38.991445429223525
2021-02-22,29.093657444501765,35.85911362227889,36.07671108148161,35.77829801985745,52.838620867225345,41.748782210260686,26.259695970441424,36.11452731650972,26.839827589076627,52.71826184093109,51.66491083527802,108.5711710356752,34.21097246585445,43.34926882423661,36.11709702066532,30.31995105885879,55.21675534001814,28.991926627483142,41.032543128072604,29.766355860399212,25.66039752003909,25.747580808194517,43.905076496922156,43.098625050631306,39.97323346019753,41.18066326645629,44.525170466808774,29.78280220039122,45.97999953775373,35.857480324029275,23.245117555349193,34.8169051800903,43.01261532151903,52.358349552995776,42.02216454262912,31.51384686549743,36.527432561660966,48.32094625583541,42.11973219627805,34.09362306139174,26.13442270077035,35.523378106667266,45.319467304657934,37.08583278271481,50.70817458526749,52.94187883302615,36.67852826976696,93.24477831232271,30.186361975001226,41.15259012722878,40.84462256962593,28.92369891611401,61.98624347153682,41.076229968650516
2021-03-01,58.17665650105583,36.47776318157155,29.58428051531505,37.36702270505604,48.72056877840191,36.175357325487155,19.06633975284408,26.58122852892961,31.96001043066925,53.03906723218857,48.675703490197584,91.34491322867586,25.897975177711697,42.15127352759197,34.197428575376684,32.1073153113586,40.68055456481189,27.461075182810067,36.63012680785682,31.177490974192082,26.59263801874476,40.826832147621005,39.06137748190876,35.297357055825216,31.007122201164517,44.083930745508354,41.541070554703346,34.636833113160364,26.379802574267806,41.04805942243225,44.332472521665295,29.19192992256556,30.740483001121074,50.05724603249546,39.0145636587457,31.221011800789604,34.567573889007456,39.789937821036624,38.98457471260797,32.32931369321041,18.63235684407013,30.86546656350777,45.2765915806563,28.80058589547414,45.98027228537467,44.74574477961556,32.86828469801872,5.57373011734295,47.59174907532094,38.004842482345616,37.608713456218574,38.67736561419339,59.33945550294569,37.58757435954279
2021-03-08,63.19144987227967,46.735532027319024,37.89754676781128,42.88408542213556,55.54715135582318,38.30862150774763,29.780020959292802,51.549609907799436,33.039402997551754,58.88083825716112,58.36258787631647,122.7165533016763,44.09339146913725,43.11548528059382,41.52323262764249,28.31247054504298,60.52070848132314,32.852903073550195,35.93311527672873,34.651359056331955,30.577952165763033,35.40103036059842,47.00127836852433,47.343924573868705,41.34981629426949,50.192898685121726,61.76532754753644,39.19289798625422,44.04044448842288,53.14979114679925,19.04178443363105,37.203120301268314,46.390191756432024,59.17930447666596,45.26691773194715,34.29699923188325,43.48318884310811,41.12175523566317,39.342544516074966,25.598850179228915,23.402692081869287,35.79287195683809,48.02956994415555,40.850535169169774,59.45217844229969,42.3939441947055,41.286352276797146,139.42784388962235,73.64514476789495,37.07372567514262,41.82360174836472,34.042279810146155,49.90978570350708,46.56540773673283
2021-03-15,60.76223356777052,36.941472793639605,33.2723582147791,46.13106696620728,51.40523727888589,48.66229661957215,35.9048830018361,40.41042984496854,40.05531040953819,56.66407648999325,58.38634185534827,101.96858887740171,51.45194867630161,30.514170889426545,39.679027352604216,35.518590573288286,49.21926930700986,30.29661957798861,30.900740114861172,29.196937892312285,25.491535878269648,36.48896013756056,42.113193280146106,43.13014077932664,46.11957562401912,45.817216354719754,82.35587315224802,31.29839962964587,68.55573642917926,43.51358453860198,53.397348911778785,32.486164477174874,42.3590565845637,61.21610159312574,41.60413939538781,35.340850172721595,44.1976414962561,46.08724509716266,33.680071284346376,60.40711464193402,25.38203131061688,34.900034941195045,58.962215354601575,39.57860977210979,59.610587562634834,43.90034853989073,31.37038177875866,96.38728239142256,41.04111833880899,48.807726143287155,39.533853052183865,34.33782223258396,50.54486416224302,45.799215572495086
2021-03-22,36.483347530594415,47.67302350752345,55.314247241230326,43.53235267298854,59.83533186144824,54.0965192006756,33.15215837708636,58.87656788392235,40.517494127906716,58.83402316280768,58.705374028907386,107.49966257342471,36.62973617562604,69.31866595562367,43.14859782009015,50.546506660979645,52.933735649809854,34.731207489092185,35.982923440583384,35.70882244111503,37.77517029539703,59.68499751783066,52.20713565669635,46.66739751600743,38.711300413997776,40.96522831525474,59.87684365769693,37.31113585493,64.01656895283314,53.539215974258134,29.9891284347984,30.8977516141597,58.33330827937039,68.59740488636439,46.583309104967405,43.376680950155325,40.507261487429744,56.20511429978237,43.752357293298395,85.58113922305823,25.457596371413146,43.883786804250576,60.63630257187311,45.861289600570174,55.09140120402253,59.240463115219114,41.498719332934314,179.2653035508588,24.50372286898583,46.779143815237134,42.95737037817639,33.82852780174281,87.7801803875242,51.978916138349625
2021-03-29,77.56162608100006,48.20771843202468,50.13241144088953,51.437798551331966,58.63975644141177,57.72676914169778,38.1015094937215,61.465911223808185,37.70565956268016,58.78861811595993,64.43823566527536,109.12926457718838,28.470308034554506,40.97659520120376,46.6294911109516,49.933595669285396,54.82344795604379,39.7193859808445,46.337763949203044,33.330262812374464,37.0167482785471,29.69423385870717,66.69969771059675,54.19185768200934,47.277642679361755,49.41478433594095,59.25541702864253,45.189136024352436,56.969296588450135,59.047478942859144,34.29393767556821,48.07938278226573,43.378824862226494,66.50473551290287,51.05016071068793,40.890955765387005,42.36834577598451,55.3171835042154,43.3582372927495,79.94238479729037,24.049061870550407,41.06375473823237,70.033476394315,48.713687817622564,61.137219199412385,51.27401710476683,51.18243811012497,85.25270721903469,26.26421298925425,51.26779165745617,48.81467841113036,47.74086431950028,89.15487826829991,52.06500678018672
2021-04-05,50.39186289201683,45.23721462598261,39.34602186290697,44.381508422315825,59.527960747311155,57.06297737755455,38.398269701156,91.85904789997946,53.83869832049077,62.92608907823872,67.29771651858763,125.8919290112185,40.103697137712864,40.86754014868552,45.596241585365384,43.45981281517189,68.6183235932392,35.80173424811057,56.3556189182766,39.7713950124405,30.0337230561158,28.07233601285997,50.57714530124082,51.73059821542793,46.69068597805511,46.107647460636024,53.68995166464193,47.54590267870356,47.492441739052886,54.40595582911855,36.106041975794184,37.681825032759754,46.3007478851828,81.61530549791944,54.591808140419865,45.817772214323476,46.38208702013353,55.20561064229695,48.275949581351576,58.456183329437465,28.407923750909738,45.778632932635404,58.679442714558746,48.880497658102705,58.91490241746171,62.40318723946825,47.55721242795911,169.75460814639212,30.439548652867106,68.11252272101669,45.74056178931959,42.57533519440377,112.41844323618416,54.588230151953056
2021-04-12,85.99072591240471,49.15727310952568,46.13100574757814,48.70306230423027,65.13089967595072,49.530551096847546,54.805787822556645,88.15286742637892,32.47825630086597,64.16189750632746,64.20369968848094,110.07418151493214,47.51013134895522,56.602660407311355,45.21293534947315,36.32713578992557,57.828433052252386,36.44931942097638,42.203719732340616,43.37276584894744,33.972123798845075,54.575370649580115,49.64777578494579,46.226809348904744,47.222822482877454,48.7863640724304,47.552764901643016,45.050812077062226,54.86993183136871,51.44191605897095,49.92016207500914,44.6400750208183,46.808736066372184,78.86833536867226,53.412711202120754,36.53897791250515,43.20950479603432,56.570118662329456,45.458215760505226,25.523774570573266,33.98367939655426,43.23086622550745,87.30496723483093,47.655392762846745,59.66052886290525,68.09581293727054,44.97654377675271,306.07992162631206,41.819993019512985,57.62423701327657,46.111113296378825,40.158078747832995,107.23867977030373,57.891781625813486
2021-04-19,59.65661232673688,52.15509604834506,43.77966099607116,48.32647732343708,63.497535252906005,61.73578295932762,43.893175665825844,88.30772614302717,37.92463780013479,65.95277264436727,62.328257804471995,139.1824446749655,36.900722973495114,57.86063805825817,53.88544537388465,42.06524006452485,72.38504333570403,33.96607134413862,45.80898331481058,51.211609198299755,42.37865536577293,61.20196294351164,49.399718119897614,46.836469795995185,43.50669590022584,47.5446665634869,59.00225092538434,42.87401633700895,37.94270743359087,52.4276096410648,40.413485058485975,44.792172812895394,52.28095998667953,76.1143692635647,60.20959784513861,38.62994543423006,39.39583250282279,47.16274140216176,47.976143636668866,52.991734667394724,36.205401663903274,42.04727134241492,65.82189889832587,50.28256631145313,63.94378846533853,78.78829294800012,45.76394025581892,19.71014587798322,35.303306406048605,52.655306230365184,37.00371225832428,37.34513471098333,108.80175871881808,53.161852698613046
2021-04-26,83.34969963656961,47.098109953434154,53.51149493762214,51.661843802247645,66.10896550737733,56.19363382910708,38.94947022763056,68.48581426034617,26.046049985721588,63.463837363019934,64.05579352368942,127.59987749541516,39.2661217172242,53.777274907801726,41.837268333736056,37.490149891011576,57.45250133654538,35.457467517271425,52.105057160731974,44.286686064474345,33.660663526667925,39.515261901452696,51.27522646348296,47.58916774038555,33.31857842715684,54.51360966901373,50.39590252296267,49.27283066278486,31.536535743408432,54.246234874246205,30.612316353509545,34.690325731594555,34.19740340941157,71.92831668982603,53.44200984508601,35.55115992043301,49.1130472641773,59.584673511852685,47.46196584244164,34.609024279616605,47.14997115643809,41.78380899037158,59.44975843085208,51.7684671042908,57.17819767285643,58.78547201597723,45.836328655610274,202.77846390021026,41.624370728386225,47.982767736512706,46.59368238277681,34.860441690571264,49.681455441066035,52.64499165540394
2021-05-03,116.73617248665416,49.371704880478504,43.380124778465174,66.46230714351098,71.89163957027303,68.3401640684658,38.35716847027484,61.89092835375427,30.797325843675804,72.52719304739631,65.47022057808276,170.9494535489436,35.118950838104375,45.005527266338504,50.55532694886856,37.98666838174789,64.58066543868021,40.189379305180715,50.073732970652095,49.55607128849778,39.26006562765433,49.05065615497365,53.56812215027386,50.00555030886246,44.761630069873476,61.92944073111909,64.78516902956575,41.42918075688971,58.57614480253772,49.15325305432339,32.12761410539309,35.30463285015065,55.86487071306531,78.43529738419836,54.6149443123192,46.171041743440654,43.65111411009401,58.380430009062316,43.228616848036985,47.49355197249816,35.028989249680855,41.18239102996787,67.85805137071851,53.73951140219637,66.23652108151988,57.15476356510394,47.94775890557682,235.93479731052614,60.93407005654122,61.406194680210255,38.52778305652189,41.75490513170957,67.19740522455092,58.715758377494375
