location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Plano,71.14728642760979,43.25996559752116,39.20%,79.19%,78.59%,4262,697131
Lincoln,54.043313976229435,31.43338819381705,41.84%,72.74%,77.41%,5740,550308
Orlando,91.0846020171296,51.22042608811594,43.77%,71.59%,69.58%,13401,1697312
Irvine,78.07057453633513,34.25433125643479,56.12%,86.94%,86.59%,4469,581597
Newark,53.58475024920435,24.097763731433545,55.03%,74.77%,73.23%,6081,1002769
Toledo,39.344089909486705,26.88327476625737,31.67%,78.18%,78.00%,3745,593721
Durham,49.00960265153975,23.942445315329234,51.15%,76.51%,72.57%,5701,1160286
Chula Vista,56.094552669948825,31.451189233737495,43.93%,83.79%,79.62%,2917,386950
Fort Wayne,42.84899475929163,26.975358787244595,37.05%,72.44%,73.90%,3348,398526
Jersey City,58.542577369602334,25.948663813197673,55.68%,86.32%,84.46%,4560,705739
St Petersburg,64.80271576906111,28.738577881181982,55.65%,83.88%,80.95%,3970,731027
Laredo,38.05077159985818,25.363301326696448,33.34%,75.99%,86.50%,2211,273100
Madison,44.48441486905262,22.815318370598344,48.71%,72.07%,73.53%,929,82853
Chandler,58.487855229430636,29.65866128919525,49.29%,80.33%,78.86%,3421,447112
Buffalo,43.508474872567085,27.487821101151177,36.82%,75.08%,77.27%,5100,883837
Lubbock,52.80896692081593,38.509075644814935,27.08%,57.97%,65.08%,6003,689553
Scottsdale,88.37041448376088,43.198041955518995,51.12%,83.45%,83.13%,4671,548404
Reno,57.696065128114014,29.158268225330197,49.46%,81.71%,78.87%,4806,639348
Glendale,54.493562480259804,18.506970522040657,66.04%,74.65%,84.99%,253,34194
Gilbert,63.34404633493535,34.952135627613956,44.82%,79.35%,78.13%,3858,418481
Winston-Salem,38.010870665714734,24.134553724681624,36.51%,68.50%,68.78%,3633,576428
North Las Vegas,46.868894214277724,31.597259883425036,32.58%,70.84%,75.65%,2884,462192
Norfolk,45.40314955048433,28.998429853752842,36.13%,69.25%,66.62%,5217,1170846
Chesapeake,42.14994617422038,25.62412085874821,39.21%,70.61%,68.37%,2212,431381
Garland,36.55654123731285,27.849165191163646,23.82%,61.67%,64.95%,3278,516169
Irving,56.1706132346395,31.769022707431226,43.44%,70.78%,64.21%,3995,633685
Hialeah,32.756691221077205,20.108379157226153,38.61%,74.67%,73.35%,1834,230174
Fremont,77.59318098656986,31.733865380934503,59.10%,87.49%,79.91%,2895,419834
Boise,65.30364994228016,29.963984396113997,54.12%,82.86%,75.29%,3163,433163
Richmond,53.13960865671613,31.2307695150563,41.23%,76.32%,75.47%,8693,1462707
Baton Rouge,41.923876555742794,28.06334638530851,33.06%,58.29%,57.79%,7271,2007011
Spokane,60.195157616385714,30.886314872582624,48.69%,72.48%,78.31%,2294,313229
