location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
New York City,85.7085665547724,42.725232220502946,50.15%,83.37%,82.05%,173007,27448526
Los Angeles,102.68610817784865,58.14259111499219,43.38%,78.51%,78.45%,133420,22554149
Chicago,63.57350837414625,30.887257319928704,51.41%,82.77%,81.98%,64908,11173810
Houston,53.714920089429334,37.10756114815941,30.92%,65.76%,65.89%,77701,15886080
Phoenix,61.25548445914482,30.628649678617784,50.00%,74.67%,75.53%,24254,4170758
Philadelphia,54.673432413159595,33.26098148733622,39.16%,75.08%,73.64%,35818,7551460
San Antonio,45.3039133245866,28.53234001632656,37.02%,71.73%,70.57%,35313,6015610
San Diego,79.15780213566711,42.26343964158498,46.61%,82.45%,83.33%,32387,4544221
Dallas,64.51063497286164,38.12940815743183,40.89%,68.42%,67.41%,31305,6229272
San Jose,59.885034095612525,27.1349874326758,54.69%,85.76%,86.31%,14451,2160153
Austin,72.5571163709532,37.34027926727845,48.54%,76.49%,76.52%,30934,4829873
Jacksonville,47.39190473045909,36.59992330306861,22.77%,40.89%,47.71%,705,82073
Fort Worth,51.57091931947406,33.185244802525226,35.65%,65.44%,67.86%,15188,2431702
Columbus,44.63495269498705,24.872092147911705,44.28%,71.66%,71.51%,21320,3990929
San Francisco,113.40237664171416,44.1763203480569,61.04%,92.79%,92.51%,33831,4367999
Charlotte,57.626466729550934,31.947144980448087,44.56%,68.89%,70.24%,19261,3806291
Indianapolis,46.91966067959042,25.795503387431243,45.02%,72.80%,73.14%,17149,2931653
Seattle,98.72154808219356,33.37942387097245,66.19%,93.68%,93.29%,22058,3426270
Denver,81.31529712325012,38.81824283349507,52.26%,80.76%,80.36%,15805,2399965
Washington,80.13950919545748,39.6870798203456,50.48%,85.68%,84.78%,41999,6751560
Boston,74.6927144382493,33.32088262112683,55.39%,84.97%,82.53%,22551,3090592
El Paso,51.089453119414486,31.444177068266832,38.45%,79.38%,79.98%,9871,1597958
Detroit,53.58309304972428,42.65879845808691,20.39%,66.65%,64.14%,10330,2102850
Nashville,72.97186024200865,38.11545993667028,47.77%,72.17%,72.61%,20320,3478083
Portland,79.28131528401408,36.709389455790756,53.70%,87.67%,86.69%,16928,3339588
Memphis,49.66129276403282,33.36219605392056,32.82%,67.78%,67.06%,11497,2331613
Oklahoma City,46.227654724752995,28.314852870114937,38.75%,65.41%,66.25%,9396,1635892
Las Vegas,83.52747155318406,55.17729474808444,33.94%,68.44%,71.41%,17425,2713548
Louisville,45.74357101809404,24.616094734312657,46.19%,72.18%,71.37%,7396,1220381
Baltimore,45.33157117562838,24.041673535706884,46.96%,72.01%,74.73%,13352,2918370
Milwaukee,52.767739518013144,29.574002945086306,43.95%,75.72%,74.68%,8245,1461584
Albuquerque,51.562805294492236,24.15109862682939,53.16%,84.41%,84.63%,6812,1052308
Tucson,53.806194448124806,28.3354353180744,47.34%,74.72%,77.51%,7969,1187725
Fresno,37.81666798948264,19.78092480726646,47.69%,68.48%,73.91%,8086,1311250
Mesa,48.79636726946267,31.3479446485436,35.76%,72.89%,70.34%,5467,861511
Sacramento,61.61311354829212,39.284627702611765,36.24%,74.60%,75.88%,9415,1535167
Atlanta,88.67131525579599,56.185199491134284,36.64%,61.18%,59.35%,33264,6072660
Kansas City,61.46766184732162,33.218870189228205,45.96%,72.96%,72.46%,9997,1583019
Colorado Springs,64.18835631214266,35.032188194189686,45.42%,82.38%,84.80%,5094,768113
Miami,113.1460428075341,75.5867681364945,33.20%,69.84%,72.09%,22464,2147101
Raleigh,51.87055436804759,26.158514424820655,49.57%,73.23%,71.05%,11111,1677995
Omaha,49.486513539933014,28.502248647563555,42.40%,77.18%,77.10%,8775,1146174
Long Beach,55.356195108746,31.346116329827606,43.37%,71.14%,70.35%,10438,1897307
Virginia Beach,49.76559914528243,31.967703008393503,35.76%,76.91%,71.87%,6799,1179878
Oakland,86.95471237379665,32.41084766266718,62.73%,85.52%,86.54%,10144,1966714
Minneapolis,69.55474155677177,30.713322195171973,55.84%,83.79%,84.67%,11645,1838791
Tulsa,50.001231702397845,29.081834786536263,41.84%,72.63%,70.23%,5129,808145
Arlington,56.173307204894456,29.52247047552698,47.44%,78.38%,76.26%,14340,2349240
Tampa,70.78687485745151,38.142203581396764,46.12%,74.66%,73.40%,10411,1549166
New Orleans,55.77470993528661,34.63728713290018,37.90%,65.76%,66.05%,17672,4111017
Wichita,39.04424396532286,23.103719685135868,40.83%,70.46%,70.18%,5639,721836
Cleveland,53.61489391057974,34.37901331149989,35.88%,62.70%,63.13%,9725,1970522
Bakersfield,39.2285652533699,26.09843676624124,33.47%,61.53%,62.22%,5707,906665
Aurora,42.90270567587247,18.320042507800398,57.30%,83.67%,80.24%,725,61968
Anaheim,65.96612830330268,36.60640863513988,44.51%,69.46%,66.67%,8649,962526
Honolulu,139.72590710824497,69.54693512982988,50.23%,86.60%,83.74%,11865,1104082
Santa Ana,46.57675062463946,23.02115677162569,50.57%,67.00%,70.90%,2996,411274
Riverside,45.17236885445544,30.675596801669247,32.09%,66.73%,71.37%,6113,834246
Corpus Christi,48.93611495893503,36.62633925912336,25.15%,57.30%,58.49%,5284,724894
Lexington,42.47538645999033,23.472362942424606,44.74%,65.84%,66.25%,1243,159089
Stockton,41.6018730966183,29.30028860195402,29.57%,59.31%,64.34%,3577,603447
Henderson,73.02371437799326,38.73422229054953,46.96%,70.74%,72.44%,5389,1058119
St Paul,55.18944245042642,22.69932551171385,58.87%,87.31%,83.70%,4420,695478
St Louis,54.820371798319954,27.934152432682637,49.04%,84.61%,83.23%,7273,1203987
Cincinnati,55.52375454910666,24.046109579854615,56.69%,74.33%,73.90%,7095,1019206
Pittsburgh,54.430586972893046,29.891110804547964,45.08%,79.52%,78.60%,9205,1567666
Greensboro,36.549066442648474,25.65033947791821,29.82%,62.32%,58.99%,7250,1748199
Anchorage,111.41106209691443,45.92836183418318,58.78%,93.71%,92.95%,3576,632449
Plano,71.35524419341685,47.24046726346041,33.80%,77.05%,78.76%,4387,753194
Lincoln,54.22672569675411,30.95727914407089,42.91%,68.88%,71.18%,5894,608589
Orlando,91.39966120010929,57.58413566222962,37.00%,65.66%,63.00%,13787,1906083
Irvine,78.44148904944534,37.80006363513059,51.81%,83.98%,84.25%,4585,664187
Newark,53.09872672924458,26.844550450955236,49.44%,69.62%,70.05%,6272,1084732
Toledo,39.37745663096783,27.02029178626192,31.38%,72.52%,72.83%,3857,649521
Durham,49.140095285519834,25.130924161625956,48.86%,71.15%,70.81%,5886,1262900
Chula Vista,56.66998293177287,33.86647154222306,40.24%,77.15%,77.58%,3003,427344
Fort Wayne,42.55979389126541,28.803731684139603,32.32%,64.71%,64.75%,3458,442719
Jersey City,59.54067382151228,27.941759095024352,53.07%,83.12%,82.37%,4717,772551
St Petersburg,65.15296984392847,33.84189109104385,48.06%,75.37%,78.50%,4076,814795
Laredo,37.974912974194616,27.70771031749275,27.04%,65.00%,63.41%,2271,297034
Madison,44.3358384615013,21.31010665626349,51.93%,64.77%,72.58%,958,93402
Chandler,58.49744863453651,31.914644760194143,45.44%,77.06%,77.72%,3505,488504
Buffalo,43.528455756312354,27.80744728271157,36.12%,69.65%,70.95%,5250,975597
Lubbock,52.50548044910933,38.689094712798884,26.31%,53.65%,61.66%,6194,737130
Scottsdale,87.69101997073182,46.971779101341575,46.43%,80.41%,81.23%,4813,612699
Reno,58.10814606951105,31.094698166585573,46.49%,78.98%,78.34%,4972,701187
Glendale,55.3149350045713,15.767805127777486,71.49%,86.40%,78.81%,256,35753
Gilbert,63.510331802773585,32.86111899642934,48.26%,76.52%,75.98%,3955,472981
Winston-Salem,38.168500991356964,25.613263471702115,32.89%,62.15%,56.20%,3746,640787
North Las Vegas,46.95360863177111,32.77287536578035,30.20%,67.45%,70.62%,2991,506671
Norfolk,44.637313470887804,31.200832489793818,30.10%,63.88%,59.54%,5371,1265018
Chesapeake,41.81079462857809,26.56498991153036,36.46%,63.38%,60.17%,2293,462571
Garland,36.45080315017637,27.97749996157483,23.25%,61.05%,56.33%,3384,575934
Irving,56.21442344365635,32.61835848317798,41.98%,66.62%,67.59%,4117,685810
Hialeah,33.335834550752004,23.951427144931795,28.15%,69.34%,69.29%,1912,253383
Fremont,77.59873836204997,35.004895631011806,54.89%,84.55%,82.91%,2971,449737
Boise,66.8386136084811,30.716867004131153,54.04%,81.69%,79.17%,3232,470862
Richmond,53.32114274382826,33.65542667793979,36.88%,70.48%,69.39%,8975,1610843
Baton Rouge,42.55102418012252,29.44076677974049,30.81%,53.65%,52.25%,7627,2254139
Spokane,59.63180535973377,36.19150391887341,39.31%,68.65%,73.34%,2390,347698
