location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
New York City,85.50275630023319,42.897469898711066,49.83%,82.92%,81.78%,173767,27928899
Los Angeles,102.86128442320116,58.807484247995966,42.83%,78.05%,78.42%,129942,22290132
Chicago,63.95517796491865,31.003247342495172,51.52%,82.34%,82.67%,63482,11105022
Houston,53.694335351451954,37.170713096865555,30.77%,65.59%,66.26%,75824,15717189
Phoenix,61.44471793159581,30.590506343319383,50.21%,74.23%,74.88%,23618,4119377
Philadelphia,54.45325388817405,33.37833071296565,38.70%,75.17%,74.08%,35091,7504995
San Antonio,45.4868853531208,28.819245702398906,36.64%,71.07%,70.85%,34399,5961397
San Diego,79.52169969060145,42.612984126184735,46.41%,82.10%,83.19%,31514,4445414
Dallas,64.7497514618826,38.21453939197122,40.98%,67.21%,66.82%,30537,6136632
San Jose,60.36409895423721,28.02596696212526,53.57%,85.49%,86.11%,14038,2139595
Austin,72.26994056836041,37.366334933862554,48.30%,76.45%,76.75%,30146,4764559
Jacksonville,47.90616358954852,36.91716920903255,22.94%,39.46%,48.61%,692,80177
Fort Worth,51.84558885698318,32.89247476801698,36.56%,65.56%,67.03%,14782,2408498
Columbus,44.83006266737213,24.79124054846571,44.70%,71.13%,71.48%,20812,3948044
San Francisco,113.51823708757406,44.52271682686026,60.78%,92.39%,92.29%,32915,4293447
Charlotte,57.47225551562364,31.827983566669943,44.62%,69.94%,71.01%,18859,3707678
Indianapolis,47.05720801981383,25.54934177130641,45.71%,72.41%,74.30%,16763,2927646
Seattle,98.82239123634729,33.62730654398113,65.97%,93.61%,93.56%,21444,3404086
Denver,81.25256768636659,38.3503054289029,52.80%,80.82%,81.15%,15461,2395874
Washington,79.94085509341654,40.04135662193293,49.91%,84.92%,84.73%,40943,6672856
Boston,74.65208182366463,33.325968373069074,55.36%,84.81%,82.92%,22024,3018358
El Paso,51.08531123239103,31.47991430009484,38.38%,78.44%,78.71%,9578,1578483
Detroit,52.72153755951714,41.78731278450097,20.74%,66.42%,64.45%,10121,2081010
Nashville,73.28618709616538,38.3342578467649,47.69%,72.21%,72.79%,19818,3415515
Portland,79.53029916756938,37.844334205769414,52.42%,87.69%,87.11%,16470,3329948
Memphis,49.976070191060764,33.276218432467275,33.42%,67.35%,66.58%,11241,2323089
Oklahoma City,46.16910384724085,27.960227721790968,39.44%,65.21%,67.59%,9145,1602416
Las Vegas,83.60391826265331,55.65845351655223,33.43%,68.28%,70.79%,16952,2678409
Louisville,45.86795920204265,24.92696044646252,45.65%,71.24%,70.93%,7194,1211661
Baltimore,45.239254957710415,23.805663346975233,47.38%,71.76%,74.84%,13086,2917863
Milwaukee,52.75847135539949,29.962986357949386,43.21%,74.31%,73.71%,8066,1443082
Albuquerque,51.66077398345892,24.43081226366555,52.71%,82.83%,82.63%,6609,1045880
Tucson,54.02537332919413,28.181824865180413,47.84%,75.04%,77.42%,7738,1168567
Fresno,38.113728866868705,20.648616774146944,45.82%,68.42%,74.23%,7862,1279334
Mesa,49.14740034570489,31.69768715734685,35.50%,73.50%,73.43%,5307,851569
Sacramento,61.31571595261153,39.423516664802044,35.70%,75.12%,76.66%,9161,1517801
Atlanta,89.30605102469566,56.728371987529094,36.48%,61.18%,60.58%,32501,5988226
Kansas City,60.952832922136274,33.01447229359677,45.84%,73.08%,72.72%,9772,1570217
Colorado Springs,63.74266633664356,34.04762276613379,46.59%,81.78%,85.66%,4964,755090
Miami,112.81433738855807,76.70430069674538,32.01%,68.40%,72.09%,22048,2119297
Raleigh,51.84327315521158,25.919953311828237,50.00%,72.67%,70.92%,10863,1656383
Omaha,49.55605407192119,28.61794539882368,42.25%,75.86%,76.67%,8561,1140647
Long Beach,54.95779455332573,31.82408595320278,42.09%,69.98%,72.08%,10142,1880652
Virginia Beach,49.877079178830535,32.15053001434506,35.54%,75.48%,71.25%,6654,1163250
Oakland,86.24733813311104,32.343918483295894,62.50%,85.41%,85.77%,9886,1954367
Minneapolis,69.65921463281288,31.228950122503726,55.17%,83.62%,83.75%,11363,1838288
Tulsa,50.29571009199417,29.368446658416403,41.61%,71.74%,68.11%,5011,796463
Arlington,56.371705994057,29.588676474743696,47.51%,77.87%,76.25%,13999,2333797
Tampa,70.86932990024468,37.78023155696324,46.69%,73.14%,73.48%,10141,1520685
New Orleans,55.791177337958345,34.479857067612436,38.20%,66.40%,67.17%,17204,4063346
Wichita,39.39938125777091,22.793498655566378,42.15%,69.04%,69.85%,5491,712159
Cleveland,53.74966284150497,33.77681036166859,37.16%,63.14%,63.52%,9533,1955567
Bakersfield,39.33043586498967,26.54555348793305,32.51%,63.36%,62.05%,5526,896386
Aurora,42.8325144117741,18.29873630259677,57.28%,79.42%,79.39%,712,60894
Anaheim,66.21768856314442,37.33685045721152,43.61%,68.86%,67.86%,8398,944757
Honolulu,139.83050519966469,70.05046340294713,49.90%,86.45%,83.47%,11494,1072541
Santa Ana,47.088801307331714,22.387815105285668,52.46%,67.76%,68.76%,2894,407610
Riverside,44.882796846095836,30.795242019597765,31.39%,64.62%,69.94%,5925,812807
Corpus Christi,48.900410638462276,36.92235714812227,24.49%,57.88%,60.56%,5159,714601
Lexington,42.106793074922024,23.0600373535009,45.23%,65.60%,64.63%,1201,155406
Stockton,41.13700651582715,28.927556313731664,29.68%,58.26%,64.79%,3447,598679
Henderson,73.60018252306645,39.36893550855427,46.51%,70.36%,73.38%,5236,1057207
St Paul,55.63389788383297,23.20405449468573,58.29%,85.24%,82.80%,4309,698520
St Louis,54.9626714998557,27.660542315300894,49.67%,84.45%,83.30%,7064,1190337
Cincinnati,55.58784806202954,24.63167922138395,55.69%,75.24%,73.91%,6936,1012891
Pittsburgh,54.3948004275666,28.98952851701143,46.71%,79.61%,78.12%,8993,1522307
Greensboro,36.53784098996706,25.65879216705732,29.77%,60.99%,59.79%,7074,1731778
Anchorage,111.98526094608685,47.62078331927794,57.48%,92.67%,92.89%,3477,632720
Plano,61.54365017895933,31.79164406180039,48.34%,77.05%,79.99%,4269,761233
Lincoln,54.15800709786385,30.904552478460634,42.94%,69.87%,69.94%,5732,607204
Orlando,91.52143659857659,57.96286243554523,36.67%,65.66%,64.89%,13502,1902995
Irvine,78.78113129927624,37.557058298204346,52.33%,83.98%,85.22%,4455,656320
