Dates, AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
2019-01-01,88.16235179657313,56.28624039564405,46.1121886114602,70.55240254459278,77.50871007140866,67.51606967329337,37.88260534868432,82.88748186438548,37.41572141061777,77.1370687350355,67.42419733883112,176.96814960761785,56.82436582671285,64.0042631252205,53.918745230088724,55.04623966074138,66.69481345111294,46.523621997871565,51.870742971362056,52.02451729157217,41.68396126975751,51.919322302915255,56.325655931923286,55.1855738663606,47.3971732750912,55.872951544844085,75.11456139486111,48.56559043256576,83.25407220750414,61.916517199029734,57.12840171623562,39.52446325136119,67.03056627861937,73.54686485844546,70.95376090480767,47.70834757263645,54.95123363432203,72.09727989943244,50.31464101465571,51.98912122570224,45.136454431365074,53.59560586626702,66.5118350093224,55.06291503187539,67.41628447764109,72.67032598387483,56.51762111083702,75.88538439533714,21.665732713905253,72.41101204146754,48.948765805790984,46.22744661388825,61.762839661220056
2019-01-07,108.47101150360618,53.47122748975831,47.08669973392149,60.432523059853786,72.43332379284467,62.5463859064577,42.73689281401907,72.93576875940407,32.58386582999988,70.3835740862522,61.72962793918253,163.78718116930185,48.735413708787604,67.40073685103383,52.83563754162484,37.546694670021125,63.59439692075543,38.016657091672776,43.0462081734552,55.564326848240974,41.38160998257335,59.67710239257516,51.588701795148545,60.99818318847258,45.11510738799726,44.50038885713287,71.4025250444377,45.45601799438127,60.987137141014834,47.06925191082743,57.5935353220608,46.528659855427875,51.53757644062031,73.45869026954688,71.72701968232482,41.43155547787169,49.73726631753416,63.345352046010994,51.46118815184309,60.03144136187162,45.09068971666539,60.635230043796575,63.977842694869636,48.68869164736812,77.70491273006404,51.20349754144075,49.706213082130205,183.16286131342943,44.26237566330773,62.02343102135448,52.02075805201278,35.41126087380313,69.46184281225733
2019-01-14,93.60244654989464,38.14376234071867,41.53978701004251,54.23800369977197,72.59817002242079,65.98767900690842,45.012804658452474,66.72701599816284,32.723607516135004,72.18698748807056,61.08259983122887,120.05308931977639,38.25376083617176,65.8375086101943,47.9935682885754,36.669953755045334,59.505399448292,39.147289101732746,40.288015674024535,56.142089892103115,39.6523119794037,55.47157066943339,50.451653081282984,66.05289072142509,46.28378741840799,45.86949117109703,56.504255410812846,44.585542214260634,50.75602354068174,43.52779818904567,44.709425528799095,47.47773678237998,48.99156088491949,70.85788562957076,72.29357522891246,36.34358192238232,43.48707944517254,59.87780380382515,49.73337399572128,47.41572156797947,56.01978803138717,41.93457420175422,60.272528996356556,46.55539340477854,76.10732883505706,60.93564113902813,51.328176645478884,83.8485665787635,40.59983105627567,65.88253955534105,54.5125174706404,38.14536794308581,69.29192808907406
2019-01-21,91.56225495810557,41.32299025368443,46.84353275501153,65.69238939002426,72.90507805648221,65.9832282605583,42.94142820791931,75.01303583024803,35.96991476461668,78.60898228226011,67.30248183406223,126.4957385894509,37.83718440485808,69.4615036156083,50.64214513547676,36.64157166661875,55.85944469702994,40.07831750516004,39.56700301635934,55.926912620763105,42.20585444418764,60.03633056971284,49.94514354170168,64.83017488436901,48.438261330509555,41.48935761454547,66.12951144521733,45.62635077587738,52.21550093635427,47.770764590661344,44.511860099870106,50.74641154033241,49.657804994995004,72.0728034781148,80.91694018063855,38.483148251069146,42.170901085798334,72.10701110961737,51.96029075275402,52.15941267377886,40.77883768886415,42.81464718989666,69.4566843325883,51.92424686758797,75.21993820961015,58.53565993881271,51.92692675237431,174.0636542936418,56.644891473414646,70.31263387363413,53.75720252762196,37.032283677811826,65.69398049302517
2019-01-28,105.37558128553432,34.39412223436071,44.75300658666273,83.99964643259115,74.95151346558005,60.63515887554508,37.96090806497635,65.18906664904084,41.971501703713706,80.49695340494314,73.5308008381512,110.51534069449127,39.73699527143003,60.612653114711684,47.0417358544573,38.83714502932319,50.9283905311825,38.11863597719562,36.757682004055006,53.72155650258813,35.20326563019861,67.14513471330277,45.863207858106946,58.146019017246054,42.77915885108149,39.32190119327125,57.225969166181734,43.180795263777924,45.74623290021873,45.54045963845444,49.54943030910658,45.934295850219776,56.23946276176433,70.99402358760254,91.57626220150428,35.04847830279544,44.07014103604122,65.25762045583258,49.018415984810595,38.69761080967077,42.79392634527094,40.789556845700204,55.207026854710236,48.535682629415284,73.66096290561663,56.3096786052289,47.340006391722085,124.57298352112704,39.970330156045826,63.21185249178867,49.42968227487708,31.729227798702226,54.38266995350621
2019-02-04,87.0082669301282,34.32320737328566,36.991257456859806,48.68099429977622,62.19651125101006,57.11600134808168,37.02162605062755,60.41718820899396,42.747576496759486,65.35799673359445,56.84561373703727,108.99584965010371,34.02687581275693,47.55881888350365,45.79655782386955,32.64956815792107,48.353278548878436,36.50255250256586,36.55900231533546,48.72706611366426,33.8571989016644,49.162765767894406,44.57848684898609,53.48271570861819,39.24125263707205,39.51363699005411,52.58984517284361,39.95085975495308,45.82482462261074,42.77869184449307,51.81287071728201,40.28280992988182,44.59142016072354,61.459337718134584,62.717334701581095,33.10458115676688,37.77193806551716,54.56104887513568,47.830054021241835,34.833231593546564,37.125685032350894,36.98248104596967,46.25211970385063,44.02491712840907,66.87189224836868,50.490013290436934,43.74625826886918,55.97897334074257,41.59917952518627,54.55592174637746,42.523321234413864,31.85906227019647,55.561420886696226
2019-02-11,128.7022449996634,41.30644301702507,42.051181709810926,52.689476349983735,72.91907613818253,62.62408826080631,44.744341501756026,78.60698090030812,39.88891974581284,69.954864516683,62.13375173228003,128.55828799699543,43.905440485207066,61.963437267236564,53.387756596996844,40.84660488430792,55.69877425700142,41.13804964569135,38.21629298251861,58.255818182542185,39.79637483617834,57.733107123528086,51.741558631764214,58.18026181868675,44.494791518478706,43.26731639434104,63.21672905808261,46.79249749718889,73.23538496676238,47.90272502593989,55.608466258658694,42.59596532112162,52.23694216774088,71.12284299672311,69.95235361748058,39.38446724545714,43.56360410313095,62.31364648198726,50.67269916805505,37.66349556594981,38.68064472474287,42.35044231724045,65.75286427047594,49.24652799596628,76.9860469797167,69.81961072345216,52.815246073203774,133.02911156751912,36.2949052270357,66.60566726505509,52.62571884898182,37.473336648135735,48.22214447690677
2019-02-18,102.77007775639889,40.65422123882624,46.37367844942374,48.788204298410065,72.77730018793221,63.44213350667745,42.51899810387848,84.50816306045142,43.57806375217151,70.03757135371373,62.273151325190845,125.92575071127811,42.01438816310562,59.4508405601423,53.96371316026165,42.099068364109144,58.19454819586965,38.25039176570707,38.04629743932555,61.971164751179465,38.644129839057435,62.058627587891124,55.56935686046585,63.00876056632278,48.086039594995505,42.51813271376668,58.28812060590497,47.63341851845212,68.28664094223284,46.80477275905585,53.2039478523745,46.257923917541994,47.4236181294907,69.69936013677287,78.56679528903001,39.698972673487624,46.5114624361146,69.75164148893796,50.00742278775096,31.77211473285239,54.13036346334423,40.21401488702815,63.761939186635935,49.20271151569326,78.95822032722383,69.98507101961157,51.45373084343993,204.59814046896136,61.843199576522004,66.54537062005178,51.12026044435923,41.319036492248365,72.11802724685953
2019-02-25,125.1092176415173,43.48689943415596,42.80847204411211,54.66138466711007,71.73271865863579,66.09363884495595,43.81480572061977,74.58533642827503,40.54787081122998,72.20346311141255,61.96076986147405,130.70369498400225,49.101068338277805,64.11432620052247,51.84957673158327,42.46924620601861,59.0595222937553,38.96363944655552,41.95865031360593,55.295079749569716,42.81646572052178,45.9898962960915,65.80065322498176,63.71234789255042,47.80603816180378,45.26232085480821,65.99864840902188,52.41305112225653,65.7411142739187,44.60131280234341,58.64606944532131,47.83891133820797,50.56160590363235,68.54282100349127,71.66090852073927,43.154346981668986,43.62520714512949,66.30406918921885,55.8990718300725,32.44159887176052,42.78102832860456,42.404472773203175,74.07957118713189,54.251915206906126,77.14722710765832,58.00308179882176,55.018586430334985,166.332342856173,67.58993672175556,73.9222662516466,53.3570891414058,42.76599480729042,65.16965915804536
2019-03-04,120.42691336397725,50.218020608961275,42.25533942784663,56.119433471348756,70.46428622952106,63.76718948795549,45.14281359283219,83.42159203817545,40.932228069634505,67.96211704485358,59.91469237173442,124.76291694515491,43.549775782142746,67.38461759445221,50.55635436266524,48.707024413137525,78.43630060175867,43.200408614803386,43.41583747386918,56.6226253329778,42.483795283982914,59.80516646083069,63.19784814373043,64.05510914057584,45.05903028527843,50.04593459269529,60.87614885251788,59.27444835966942,73.96737196758026,57.1527545281201,56.155139736084685,45.58069536931006,52.43076195489484,68.77736286966089,65.75891211147997,46.776895826628746,40.18434277637223,58.58512607969465,54.48969777002691,47.22521854072181,54.70781914004937,48.52243881985854,61.611996537855056,56.35088471382402,79.09569239566626,62.3388039328817,59.346399967652665,229.79487823902954,59.10936596660616,71.5468079702675,49.38922554046952,44.34639336275076,64.47726865721489
2019-03-11,129.7416354188205,61.05250922087677,63.33320142626555,66.56927989932171,87.48448336558202,70.68177834283549,56.46311666351448,107.55265702788361,49.64411274323166,85.76160473512364,80.48889678801741,154.72889033411192,67.79290053902913,68.03754943718498,66.1894061538486,67.04069902349364,97.41487790727454,56.829960428949526,47.14565387677637,74.3684063654812,57.11672335897191,85.65936371219267,63.48981538164859,79.44578933740783,68.12749473530049,75.2133096905149,90.23957074147799,68.21992299456156,84.6655622259456,64.50293153462292,61.395656063431,67.64826747862722,74.96132141422419,91.75536951459661,86.867501385691,58.34937925037442,66.32525067675431,75.88458484038615,64.50177755206873,49.06403642002001,74.93704030620343,59.293140414337685,71.02252115481755,70.86600626140915,116.7913163942766,81.02298772022863,71.74073429138735,148.5298391853218,70.62643884672532,88.18241982466952,66.82614147894651,66.95834095987658,71.41005553300583
2019-03-18,121.14863125621271,61.322082821124084,82.69088895374493,64.22029303082718,88.16869718639057,81.87008221041962,59.50750853923672,92.6405874679562,45.89603622288552,84.85894590042925,76.6178982687989,158.10301418593218,80.37031401407214,78.82327243864613,68.77052150697291,57.899219273422,71.60446543208388,45.71823891388507,47.77877542865268,67.74439547020484,61.04190588360337,84.27154972099034,60.717253797315166,79.34075362329482,67.13017805167921,55.89284147281634,95.0665556408467,54.82377536492629,80.78299939967863,66.58219024538552,58.418756617965215,60.16446524162481,63.845341721445514,90.09479710179062,85.69761493814006,59.000858458598245,87.07029813359914,88.34187517278514,58.60027719708659,55.79358607025016,69.05857233701818,52.91499292696369,71.41764779691653,64.66026450068308,98.13920070802075,81.75510702820817,61.40651953613024,198.21975295358249,47.75012844276944,82.35719961994086,81.3007430875412,44.52766984104666,89.747903673498
2019-03-25,109.9099101990075,57.36600339144702,52.22450408391771,62.04295065687782,91.51378507676633,86.99741485505287,49.310081717304854,73.36689039879428,48.977983374976134,79.06777491032787,71.27016750416756,147.11004248116978,47.9200846116984,71.16353258744208,67.13357464513467,71.58095164783282,70.68217681602489,52.972967095644535,45.32713782272541,60.53432749844574,54.932774644753444,68.10331734863533,68.54308170348077,75.51775780774305,59.77432976809205,52.5871149544449,80.78380072967308,52.114096170221536,66.25165221829108,57.46516481982573,59.46287400999124,51.38740540629102,59.05647607827468,86.18357478163674,80.82390374842676,53.953382204757624,56.429337755522035,92.27555124268072,60.7645139981339,38.47670305389025,54.566265534821774,49.35071299947126,73.36811100111456,58.47129625285338,89.96193568530762,68.36029381553459,63.70977762139367,245.1995753619553,50.01568508634034,83.09854123887474,72.82098967792632,48.17211904338177,78.90176385367782
2019-04-01,115.93115617951933,53.13403385866246,54.49002692657764,64.29306050715313,92.64327017672134,80.57208921941492,59.45305037177437,81.02582898033366,58.60381420894241,80.56638334748389,76.1862304664621,146.42843226726595,49.67647277642746,77.57434730612282,56.08526393118651,58.574372262181335,67.59843330491672,58.93319354033329,43.461572279527054,66.57056936808456,48.921624570324674,61.75410029460309,73.25988074660624,74.77167300985498,52.14942647029565,49.40782427687983,81.14572703025577,53.76642729814538,66.2875622422605,54.707742473975614,52.35961036881161,49.018032938728815,62.5101589316189,90.45633231149247,77.11608553694724,46.773945656352566,52.63904762604316,84.43409643052775,57.062087444567226,54.74609991206347,54.978081942630645,52.6668516873431,72.69977711991194,57.260799762731416,88.24808297905771,79.56830859424996,63.77365045451198,164.51870956941434,60.48981375690892,85.34394531572165,58.026474412232034,42.40977041545454,99.11230345038602
