location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
New York City,85.89226854862136,36.9249836480205,57.01%,92.84%,88.00%,166442,23392295
Los Angeles,103.05275393292368,49.99407596871861,51.49%,89.66%,84.98%,126588,19265533
Chicago,63.61603324417398,25.743367698550014,59.53%,92.03%,86.19%,62083,9409595
Houston,53.94905502990834,29.93870351141916,44.51%,79.21%,77.34%,73118,13491887
Phoenix,60.492241458254405,24.678019387302385,59.20%,85.39%,84.07%,22970,3466362
Philadelphia,55.09409189883513,27.90527673863659,49.35%,85.43%,83.31%,33620,6336841
San Antonio,45.32763750714085,24.307317673655795,46.37%,83.18%,81.47%,33602,5191030
San Diego,79.22600501889863,35.811241432139106,54.80%,91.31%,88.92%,31061,3854086
Dallas,64.06270587878988,31.464019176725106,50.89%,82.15%,77.44%,29508,5248573
San Jose,60.22531389488162,21.934143564455695,63.58%,92.36%,90.66%,13774,1868870
Austin,72.66806514261278,32.36403118440192,55.46%,88.05%,84.26%,29730,4156663
Jacksonville,47.98494847850015,33.47955523791604,30.23%,54.97%,61.35%,661,73313
Fort Worth,51.729816091524604,29.009418315052425,43.92%,75.77%,70.98%,14433,2096089
Columbus,44.630600622954084,21.76223010780559,51.24%,82.76%,81.08%,20344,3394040
San Francisco,113.39886197710817,40.639343864958676,64.16%,97.71%,96.34%,32902,3740427
Charlotte,57.405663109384534,26.94456123375845,53.06%,80.89%,79.99%,18208,3222752
Indianapolis,46.42752405379689,21.630286110222972,53.41%,83.19%,78.72%,16356,2504663
Seattle,98.7622607679887,27.19954041338865,72.46%,97.66%,96.82%,21265,2902064
Denver,81.362764837433,33.451695859716935,58.89%,88.25%,86.70%,15043,2034501
Washington,80.18907295826882,30.279642975223187,62.24%,94.44%,91.65%,40465,5799680
Boston,75.90624277738547,31.099209072158004,59.03%,92.89%,89.41%,21830,2690071
El Paso,50.98036198546106,26.467048589315777,48.08%,93.14%,92.68%,9401,1369727
Detroit,53.89519732082173,35.31109593248108,34.48%,78.02%,66.82%,9726,1794397
Nashville,72.63779200075246,33.23787997168124,54.24%,84.44%,81.13%,19458,2958634
Portland,78.62417707261126,31.846660814948546,59.50%,94.27%,91.29%,16013,2814086
Memphis,48.21743120195292,27.287856420338557,43.41%,78.75%,75.04%,10862,1933927
Oklahoma City,46.29890504219342,24.588452110484194,46.89%,74.66%,71.09%,8911,1388319
Las Vegas,81.80827901170595,49.633134469221694,39.33%,78.66%,75.16%,16406,2290118
Louisville,46.08674860282883,20.8963332183345,54.66%,80.60%,76.96%,7096,1038579
Baltimore,45.015021920184545,18.939030474969655,57.93%,83.88%,84.68%,12584,2492910
Milwaukee,52.783602719171775,24.757337849621752,53.10%,86.62%,82.28%,7813,1217332
Albuquerque,51.31016332330288,21.27370310548396,58.54%,89.73%,85.08%,6504,888769
Tucson,53.708809270688086,25.872913780884996,51.83%,84.36%,82.59%,7575,1013495
Fresno,37.49119218231865,17.188314706833317,54.15%,80.23%,76.62%,7671,1147172
