Dates,Albuquerque,Anaheim,Anchorage,Arlington,Atlanta,Aurora,Austin,Bakersfield,Baltimore,Baton_Rouge,Boise,Boston,Buffalo,Chandler,Charlotte,Chesapeake,Chicago,Chula_Vista,Cincinnati,Cleveland,Colorado_Springs,Columbus,Corpus_Christi,Dallas,Denver,Detroit,Durham,El_Paso,Fort_Wayne,Fort_Worth,Fremont,Fresno,Garland,Gilbert,Glendale,Greensboro,Henderson,Hialeah,Honolulu,Houston,Indianapolis,Irvine,Irving,Jacksonville,Jersey_City,Kansas_City,Laredo,Las_Vegas,Lexington,Lincoln,Long_Beach,Los_Angeles,Louisville,Lubbock,Madison,Memphis,Mesa,Miami,Milwaukee,Minneapolis,Nashville,New York City,New_Orleans,Newark,Norfolk,North_Las_Vegas,Oakland,Oklahoma_City,Omaha,Orlando,Philadelphia,Phoenix,Pittsburgh,Plano,Portland,Raleigh,Reno,Richmond,Riverside,Sacramento,San_Antonio,San_Diego,San_Francisco,San_Jose,Santa_Ana,Scottsdale,Seattle,Spokane,St_Louis,St_Paul,St_Petersburg,Stockton,Tampa,Toledo,Tucson,Tulsa,Virginia_Beach,Washington,Wichita,Winston-Salem
2019-01-01,55.52669916632891,55.37236367062213,94.95020958545031,55.27400804092146,93.21035222768057,35.64792598104044,74.63020291308868,38.822610812643966,42.43294880279984,71.7824177620127,48.3710582735264,74.65273437790218,34.43107154847547,51.16539710177629,57.32412448598211,38.00408956720222,62.26446945354282,55.823495667674244,65.91765728543405,55.954811575706145,65.60039482590061,60.02166718768832,52.78801965181595,58.07245364254903,70.05040678808601,50.64692270478136,51.823288289108866,49.36601567755881,42.61852067726848,58.44734282709413,58.117890864791505,32.025532602251175,32.067458370333554,59.02704776610596,33.52845064221793,32.398748706123236,64.53823647190727,62.41705778888566,168.3027532716092,49.26884906372009,62.82926396505721,70.96993335733356,55.896659848433934,45.70777336142229,63.114974778627364,58.64292031874084,31.63889351794205,75.83789507509933,41.36511012782612,63.78038484127196,49.634439919857186,102.38249410385248,43.31102167422992,60.4991198077313,45.74111828079185,47.200704078140404,42.997383319865314,108.75377691724394,43.339111985719185,65.73537954106729,69.73983880152124,83.32919867544709,52.74922326211441,54.4879436240489,60.219580867405355,32.623993149264194,74.77518089402946,50.061413741254775,59.29647638299226,90.47659071180814,47.603542678434906,58.72998023850146,52.010341991695874,83.21883760936434,72.56900198004438,42.560739563764656,59.055388863647536,51.137996135911905,43.72458836160778,55.83048940897192,44.21634014517527,88.30656707299293,120.15827637183224,63.06626646751354,25.398780737032162,90.341029042186,97.38194442703644,50.69210709460818,53.43622736268762,48.15849848346052,42.223121488679965,42.32882979257138,69.28793967556982,30.873745665069638,52.34237164985119,55.37007435686513,46.87118013810035,83.45278629867491,37.49365325030875,31.39663217612506
2019-01-07,36.848214285710114,65.29516619036146,107.37883093974452,45.25922262080394,94.34802534033987,57.817572805729824,62.58654824323707,37.92780359528471,46.5515428043317,45.07853508355234,81.328527011902,71.67017514283364,41.25126541058986,46.01408046144977,47.04815393567683,30.778069057996355,62.104574516153605,40.77425011702929,60.36129554943793,57.13002318779191,49.86796944803936,33.24540219310428,51.914214914065504,59.558449187662106,68.46783028661982,56.234729705168505,42.71183897072113,41.01389224754961,28.758020684471266,48.42630135661253,68.12129149127526,33.41473555515657,30.552407298698107,62.5290788473467,89.48206261253576,40.30227292804974,64.94139151014065,24.84474217367145,155.52630716488855,48.87914093646869,37.22734287388017,77.60688281295766,56.50262889874812,40.840675044635574,64.22801908539495,54.66891728719586,32.02892386330749,72.17107125306077,29.60524808560254,41.614702895214826,49.00447119201474,95.12058508863336,40.37070622934291,66.44532207729289,60.52161948083665,46.36939129823811,37.814243225961434,105.79747353518744,55.461954158571615,73.01081787319319,65.37497711642821,85.93481940273801,55.98108060686204,57.86572685808635,42.22888942979567,37.74502196928138,83.37377574124986,40.222024134357575,45.60679446808812,97.04591256988223,52.42573641172364,57.22399784396927,46.16971308955247,62.465572442245175,69.07422274304373,41.72176637278138,55.46214310596982,47.878474612988605,31.732222291643968,64.09873859049321,39.810133930934036,71.30202467089609,97.56286584633988,62.93040363479378,38.257809612881296,75.46472302561662,72.04038705564992,44.376007425930155,51.43589742408035,52.58543417515406,60.43500101098278,31.35770449973222,68.10578201058881,36.82983132647065,62.14352509079107,39.82640084314568,35.26077278548648,72.79908811441643,31.58268294866189,40.686302770865055
2019-01-14,35.81418543142639,74.9659520334058,107.2439376006554,47.29746814743631,87.40627380716411,38.87884508329477,69.86667796686271,30.146781113451663,34.19219189242947,31.48558441763349,60.232377152869184,73.0642053255602,51.42518617163455,48.103073014373216,52.608558732462676,43.45700057206076,58.61131881819649,53.72090321266858,45.8089917894544,59.52360922606901,58.2429687035137,32.10276591974011,46.683676191308344,58.82512939871985,66.13116674995383,52.05465161840233,33.97642611701561,49.519841381252505,28.617228362599484,45.68282317760061,57.89815985107079,29.717722527157914,38.16376605337092,48.87729968028163,21.366801017124022,21.91190407673994,56.522965572184646,37.03033309969326,123.44519673632936,50.08059199517728,40.14533321797183,65.78412313319173,57.693522333278686,34.739330822150826,68.12043543877331,60.911544731028144,35.852893312418125,73.02389906870003,35.614640487913604,37.802555226599395,47.14234233711665,97.76016476457278,38.78252861189349,42.81069871639373,30.64685940984613,44.89560131089689,29.92072446842685,114.01394181447868,40.083768531460436,78.64741287083689,63.484398683039075,86.58934340111506,51.01187394283468,55.30193973482112,36.61794269406111,37.210592567905,81.97530235972683,37.08228439715366,36.637810684816884,94.68189808684778,47.05634648799597,54.8297797977157,54.4231264020549,66.8555991160514,72.36655730357141,39.757308626043994,47.927956994181955,37.72716632574881,34.71812268821194,47.03343572318502,37.29513620777728,65.82139872912016,108.23527404886327,53.56627430173589,44.236124208846185,75.93374080102566,78.3311768280677,55.45764935264869,46.22435777211326,52.52873300140787,46.26168751976854,33.08825548711041,78.01181289830815,33.639519763509966,48.39175095270309,39.703597284730975,55.076693845242424,69.60288556267358,31.32763846134755,23.91443683307622
2019-01-21,42.306463692549855,69.64450113370077,113.0838220479973,53.913775532868605,85.11466892740513,26.56655905642007,69.90178369764061,35.80039637524204,38.95967392760839,33.22286676978768,64.64522389389647,76.04269295948481,41.461029311240075,58.01925300556072,53.36191323091125,52.38076023251497,62.00603570358553,49.760171350917155,46.196655804062644,59.027327347432966,56.20798632124395,33.31773511115013,43.000559039513,61.91473007520853,75.22452894502467,56.24002250628556,43.49724082089521,49.328299294220564,30.77904568917255,49.04279328608786,64.9827409401896,26.888829444062967,32.22195494163431,55.89121468903758,68.61658714014695,24.451530238978485,62.727964184534855,28.212411099027204,126.78165742219777,50.64639905736619,42.94846504623613,62.461844572214396,36.795192782614926,30.269683036437012,40.78379037477419,66.35704111440837,25.551530358998896,77.17906609754147,34.11759381312111,39.99872095306296,59.18019468575507,92.6889517464719,39.28851180785285,29.40293405144553,19.325360216640608,44.575423223888656,29.33447916901031,120.25460744917751,49.838493698663605,75.7737831496203,76.44840780477466,94.71798810173742,49.09389300156021,48.093728707450374,26.52250400791297,41.71929185297706,73.78602623319236,38.880622367019136,46.04317781260896,91.81666527547495,50.973435494892676,54.816209652011956,60.074775069263445,68.38824640929394,83.78784348082543,41.482504017340624,43.20739063554531,42.115178743961955,38.59361548774754,53.533695018034855,39.798536017056364,72.02033384445622,106.90176330173868,57.99876518473122,33.290850787675765,93.77688206170794,90.20162104439754,50.82033503550529,53.2334223368099,59.125067677033776,67.81250912933646,25.53365173322106,70.60143270646797,35.08796322085039,34.79399403011636,43.133556516827966,44.343684980673025,76.14977339347213,35.26345097607358,38.685469825520045
2019-01-28,44.128294947409955,70.37492248035917,111.09590644914469,41.04832496155713,70.06890838552859,16.585465594698398,58.189809585217425,25.05623254466449,38.10309644432621,31.594336399634408,44.09070610773957,67.80552805746899,33.497641820465155,41.33611342565936,46.88285214848778,29.067716142289576,55.44568398139108,33.28705000081185,43.03699740039152,52.218277247767574,52.63787371923936,33.93195135793977,47.140652483032866,55.3831791875215,70.27278113966959,45.78178283536018,33.430517398314784,41.26251051566508,39.01284330442631,45.07849464579721,64.72397486221831,34.109593023000194,32.67004391188255,40.63648688300642,39.019853634756906,28.061704884885078,57.91918266378701,24.31643745573677,94.86673409215705,48.05584695995035,41.078530017013605,75.49488441297208,38.27504321413058,23.98870017465508,58.30144355190673,51.52078464875726,29.871022647558412,78.06245098599305,26.939037143120235,36.20896711537858,42.405421651989826,94.9132666687996,42.86708633830083,32.59022765954249,47.91294530519485,41.63960391844355,29.55768348088737,105.81738755100832,53.95049689739008,67.25227704866296,70.31645291221297,89.9666077014584,53.3725416128277,43.75890959298581,22.181280774232683,26.536200738440556,72.38804641335652,35.118363214050625,39.89361762808677,98.82746009022007,51.029424551865844,45.744889458035225,49.885245138048184,48.539297692772315,73.98708826470758,44.31183034387821,37.583790005985385,40.56058357531179,31.84252575313793,45.90565990668708,35.906579151625216,63.63366904560175,107.57248873019992,48.39185033396291,46.133991997388364,70.9000771525305,84.81489684849717,59.081183909104155,57.58894617999908,41.09767704268096,61.15923394870448,21.0905387578602,54.83724710687953,28.930686745663586,32.9177203971051,47.16976864474713,44.49550118152314,70.51767162553,32.340293269818346,28.940815496635107
2019-02-04,40.3253601463668,56.390791222587595,85.18387895460229,36.039871544523976,79.07194312669047,31.730686625957212,54.98519430805564,34.15733737915604,34.57944472574483,32.7224836226374,45.16778280480109,58.416126239705754,38.4900712433515,37.267970859028175,43.098008503579685,24.91684235521885,55.11816116042224,37.03448683415807,42.10687391140343,41.0256401177362,45.21471319128151,29.597683462636503,36.32886204936447,56.78263365484414,70.33528810501538,42.33524317621985,44.9692545105933,40.00363988389303,26.87392844189641,40.05010744079439,53.53278222291234,29.264936575808235,22.859136146921312,40.08017528031832,20.14895128535151,15.734738211256287,40.050284226068776,23.593359102289682,100.65043606976673,44.25544363870672,33.414244904216126,47.93604387711029,34.0601626969636,30.559681238675342,41.48644302981069,52.54163136065453,19.45155664015947,65.67510457272047,29.598638036769014,33.75810450139902,38.08239426507372,85.7547880482955,34.302808388182804,40.36731215365357,30.63809380620212,46.140883606529215,33.020569939372095,114.16345234438603,42.922021429622774,53.435492763179724,54.85128678623565,75.68855319794187,51.858457566132564,34.61962620842621,30.183861404281146,40.08666472951653,86.81631754197487,24.69032536311184,39.5331916150484,90.5521912779078,48.19149004353715,45.088800951283886,39.32019508820221,53.960621822055685,60.97104844689869,36.47649164580946,44.48033270534413,40.453599604183545,23.16067142350309,52.84578239025584,35.381736864304514,60.04146314344799,90.83355010052423,41.92523967801559,32.264354101161764,76.11011301454535,71.62978979198681,36.94113418025201,45.32942229768886,59.1615139423732,70.87013143215042,24.027264104543214,59.66835843869646,22.487023227057414,33.915826535973785,39.127996377966674,46.94763576706214,61.73864416359886,31.142978980156606,29.447851972656004
2019-02-11,44.62973344688308,63.64998682435574,105.68956902470077,46.40929941780903,93.98457133697978,37.80127659859527,59.90949251632463,30.10261061730513,41.480492921196166,30.21598469931866,60.4054017744016,75.06757888843715,36.23998860044201,40.65451567445616,57.37301431363146,43.27450037109189,64.89890891156419,36.67957111185631,44.590303535433094,48.61480987745821,67.10751517647212,36.34952136028101,46.106258731283035,64.45583291968039,64.81958169924162,45.50214130245301,50.91837833716238,34.338036034160794,46.612389300086896,47.28484647251872,71.25864923296173,30.34626619981348,22.804149390482067,46.52898624128729,74.82795421970681,21.704249925130046,47.25335294069981,34.16416844553322,115.495707837922,48.429265818898585,37.00450959001664,75.01727238720876,44.49559165395004,28.836035711130506,40.756731126237966,68.93667439351437,26.312212003373972,79.39877376353306,23.794002640338388,38.23867593399819,44.82308671984961,97.65117227222707,36.73237788697645,40.520467775091575,40.622970920654204,42.801462800564096,31.5091983137746,111.1750494350518,49.91987929917842,59.84077927063372,64.44071721403725,85.52429652611866,49.08091097018592,53.73899747991598,33.56885595399189,32.904295548132545,85.80088639562797,38.811848675215565,46.16901672175286,89.21775907583637,49.20877091117926,50.11530037457091,50.92940673561925,58.7483662201336,68.2254919637941,46.34727726127862,54.405543184000514,37.63189055299095,45.913340316865465,41.47586722084632,37.089364526231606,67.61481298249869,113.81397803209185,51.59434495347638,51.46658045796176,76.05736894950503,93.59404878896049,38.23523423766969,46.04272534315084,56.48255086161822,59.28096879192441,28.245715180622874,73.03523770461202,34.78111204399562,43.173896419811676,42.15253269872768,46.58374567827201,80.18486704101697,34.66877013422107,47.2889654384501
2019-02-18,40.19666708889986,76.4501197398203,84.6841688030242,57.86421599380418,80.01297338123504,67.32643707657307,63.210980073792925,38.164881012466935,37.11616816656289,28.806901544864804,62.23448169566473,74.83194303005996,46.14978856886489,50.88298570451312,59.05615499328025,49.94851675798053,61.80381849321309,36.804748824590455,47.20001856512857,42.42926825034899,68.89836391378606,35.613579663263586,44.33622760043219,70.1429228511407,65.22273384384307,58.06519219048051,44.382071146596815,45.23071801385103,37.91082489811911,48.078362574228116,96.03034666786051,35.90285720772556,36.29773140795815,60.8198049776131,37.02660716171132,23.987020810972354,60.72364736985962,25.17533531202097,103.63828161037304,49.92495253351952,41.800653040897735,77.2282711146339,60.63141659216667,45.957315720555926,53.04238825310258,58.58560265836628,22.110282607577773,72.21884539045719,28.587502719851717,43.030340231422976,36.751721677577365,95.49270460134971,38.368712483872244,42.758388653612364,35.89746248457035,46.22489902739672,30.326008602089434,104.79712817596172,50.736778064032535,66.59011013094376,56.26312456859865,95.40706264194618,43.41701515667671,44.64571014081053,32.33535707450711,40.09225906051346,87.75507636819134,37.59375969819036,47.687401072759286,86.98510535399966,52.091785725236534,51.14396967766953,52.15381215255434,62.248945335037796,81.43700924090362,48.70708576633599,49.30610683096271,47.6420436689672,32.73031743953333,45.53087988030279,41.30602848029741,74.809369901419,105.95721118890623,63.340268662982524,30.343255405437695,59.439031903766534,98.0536257685,31.19436632599828,47.024724291605004,47.61361285077334,54.1738049283125,42.803029959988066,58.92247046287074,26.568107507253107,45.906573895018866,43.71130806260882,44.13807417873094,83.36860727596581,28.772945527085696,37.928847830368134
2019-02-25,38.04224164157755,69.59332430531903,125.678820943632,50.46051889975913,81.50699715762529,53.84134119266674,60.65504125497353,32.38932964382551,46.27524477207004,39.50037381535385,57.14034642670124,75.18828696635809,39.70861086262697,32.628055926710616,53.134973054505345,40.78304195668417,58.68174764731579,53.520541468692656,43.85384240353253,46.38770724790531,73.80524819564228,38.29523348781103,43.93243972532135,65.27090082330618,67.84313807000973,59.07360396253939,43.58991888204916,43.925000715030244,40.530631690893976,47.907164105508464,83.1564997795199,29.667624094759397,30.641908358803157,53.67186150848608,11.287115170390306,45.3375662408092,50.61948553988659,29.292122913444942,118.60369810618135,49.527296223884754,40.98619668229213,56.69975445531126,57.659351667977255,34.17704016071187,70.77018918976627,63.3067853356242,31.512609075361066,70.02122445109532,26.504135510246115,43.039377594719056,50.52464196811742,96.51660631185078,44.108927969692466,41.35264139312008,73.98835087795933,53.851538108592884,41.92792777817033,110.76120373387538,54.35105771081082,62.42285608360322,74.57345880030859,86.89541927592936,45.0250525183751,43.945545178388,39.965873497140926,39.187665406630025,86.96194653843928,35.14042021043088,40.27400376710394,90.63651360711944,61.29985569253329,51.92379848181846,55.959642309195615,69.33091860393101,86.52891406700142,45.406017251825574,32.132949636518305,47.845545230853595,32.12548704981787,58.19183864917071,35.08139042991246,73.9949211978552,111.29496520693236,55.798077129734295,38.97245160206345,82.60150139718094,96.93251606400116,61.46248769879489,57.534825625041115,74.03014823846378,55.474707303655435,31.279772242665192,63.69323091853296,42.84336178500917,50.836443218132686,42.155940402275945,42.045728292148695,77.52136015266487,27.47254764361184,37.18753632859018
2019-03-04,49.067251938897954,68.70310033403939,105.79189327936365,61.277752603821014,82.30602783601543,38.30396573261808,58.57551979112528,26.507050442746007,48.29818689761266,36.667490649440396,52.11692779893809,87.04039891242006,47.911260320181476,30.65010978989872,57.2335902319136,22.698926213779412,54.115979134105714,35.789302913217504,62.43966608374463,54.738093717726755,47.26769009794543,33.63212265535668,44.374548847254715,58.975623973994225,75.4102211117418,51.48885135436754,57.10478388274394,32.67988104486004,24.68270503185528,52.61980171402289,103.07468490817404,39.458732030096215,32.78232200692491,62.90235895730342,13.411826822581794,74.41251167401997,44.274810334576365,34.29067161336643,108.5427039415478,50.27054626285297,42.338783851778715,74.57962470895006,54.68270210606431,40.31464380912939,45.76613225641629,46.47906236194343,37.78736529458313,68.21572817769677,30.431944994321064,60.1376406972009,58.625615246465905,94.3175885738816,47.98822166037461,67.70645198272096,75.06545217338183,55.64058515231207,53.40284966924502,92.61325335187594,45.16765696435024,67.28285480072579,76.02750012165222,79.78371750070531,57.798718343998424,55.75295177696683,49.11450268143786,47.547325680972875,69.24757354181453,41.37329240594058,51.034857835188596,85.26527290086166,57.109369831403214,47.51715653646869,66.63276078472637,87.3154277930823,72.85547865180136,53.54860608690392,45.09007859088957,74.07398509604052,24.84437117456648,50.0791306132715,47.835381701469224,68.93192281176258,96.10463563915421,53.74629958364304,29.272754321870465,74.42917654452738,93.40345315431958,54.627680084244155,60.69062732973774,50.47803092500421,50.79110571039118,29.812207982150742,64.33612220917568,37.72714453904937,75.85863924716305,28.26107769542708,53.90155634876702,75.853719110354,33.980206605363286,54.987535021297425
