location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
New York City,85.22924709520476,46.6153780035245,45.31%,79.62%,78.15%,180979,31411676
Los Angeles,102.7621282874878,63.16873279882437,38.53%,73.62%,72.39%,140715,25826198
Chicago,63.60565361301009,34.988703284755296,44.99%,77.89%,76.45%,68337,12832896
Houston,53.912058797249806,40.30663763996152,25.24%,60.51%,60.19%,83063,18361114
Phoenix,61.41084603104671,33.47988873690583,45.48%,70.25%,69.51%,25819,4819213
Philadelphia,54.46277108187446,36.04067928266264,33.83%,71.76%,69.92%,37972,8705463
San Antonio,45.77876986003284,30.483441698257717,33.41%,67.20%,67.21%,37478,6879503
San Diego,79.32329318014251,45.36054590094293,42.82%,78.49%,76.41%,34001,5227856
Dallas,64.89550011958869,42.493852834624235,34.52%,63.31%,61.88%,33709,7171382
San Jose,60.147135737940566,31.29486224201539,47.97%,83.97%,83.61%,15191,2444578
Austin,72.71120055194469,39.48140660374614,45.70%,72.47%,72.15%,32683,5497836
Jacksonville,47.039487872303695,36.886890889392,21.58%,44.41%,46.62%,750,91771
Fort Worth,51.614663686748116,36.88113764829578,28.55%,59.99%,59.46%,16070,2779215
Columbus,44.33417744769943,26.634060851418674,39.92%,66.89%,66.73%,22401,4551179
San Francisco,112.52257768461966,46.5602816046508,58.62%,89.96%,89.38%,35105,4982091
Charlotte,57.56763468482789,34.2374944435575,40.53%,64.42%,63.41%,20472,4433488
Indianapolis,46.775998479098334,28.015341202706583,40.11%,68.84%,68.84%,18043,3394005
Seattle,97.72553184158275,37.681423044157,61.44%,91.33%,91.45%,23080,3959551
Denver,81.1182782241599,43.055565113983924,46.92%,77.37%,77.37%,16847,2853116
Washington,80.60611794247546,46.514765799089005,42.29%,82.44%,81.99%,43938,7697500
Boston,74.00409792044778,36.887733140173694,50.15%,82.30%,80.81%,23472,3502356
El Paso,50.94195043048989,34.66142501187884,31.96%,73.06%,73.55%,10411,1795047
Detroit,53.35415384893386,45.351277614069396,15.00%,60.75%,58.62%,11042,2442823
Nashville,72.63398562284044,39.805222800908446,45.20%,68.59%,67.83%,21257,4003045
Portland,79.61247629963836,40.1859758456825,49.52%,84.64%,84.02%,17830,3885110
Memphis,49.743099524695715,33.937518933747405,31.77%,63.61%,62.32%,12297,2705291
Oklahoma City,45.88886187219925,29.508577128007516,35.70%,60.97%,62.15%,9885,1904520
Las Vegas,83.66064906624615,59.78351004451044,28.54%,63.63%,63.69%,18688,3121339
Louisville,45.60530293809217,27.162975573724992,40.44%,67.78%,66.18%,7736,1414948
Baltimore,45.91487074727097,28.274634015223203,38.42%,69.01%,68.69%,14225,3354154
Milwaukee,53.1363224284789,33.926356249820635,36.15%,69.73%,68.11%,8750,1715885
Albuquerque,51.60377199206781,27.791850228339282,46.14%,77.19%,76.14%,7175,1196048
Tucson,53.702397428322406,32.34933595262303,39.76%,71.13%,71.63%,8428,1363792
Fresno,37.721332977025355,22.803927025418737,39.55%,63.75%,65.30%,8529,1484311
Mesa,48.670415811847796,34.84221747881285,28.41%,67.90%,65.70%,5772,966798
Sacramento,62.47352594898984,46.821752880208045,25.05%,69.70%,69.80%,10047,1764440
Atlanta,89.09955639101697,60.76402327986955,31.80%,56.39%,54.85%,35895,7087500
Kansas City,60.916529451848014,34.95764577781958,42.61%,68.74%,67.86%,10529,1835670
Colorado Springs,64.5188633476858,38.73339597522407,39.97%,74.47%,74.05%,5409,875276
Miami,114.09783462790647,80.60805643416049,29.35%,65.00%,62.93%,24495,2485933
Raleigh,52.34991334147829,29.463417356160146,43.72%,67.31%,68.13%,11623,1923366
Omaha,49.595078129920054,30.287709767478642,38.93%,72.14%,72.72%,9222,1314626
Long Beach,55.898181187161164,34.03169584629162,39.12%,66.73%,65.95%,11043,2141665
Virginia Beach,49.80874032992425,35.85679029742007,28.01%,72.55%,70.90%,7207,1348874
Oakland,86.70987522693248,36.935654171523616,57.40%,82.80%,82.64%,10592,2250143
Minneapolis,69.49789752012238,33.96697283242176,51.13%,79.79%,79.15%,12247,2182478
Tulsa,50.064132378980645,31.03470927225075,38.01%,68.77%,66.16%,5466,970686
Arlington,56.183480441064425,31.097510404122094,44.65%,73.59%,73.45%,15095,2670364
Tampa,71.36960966958344,40.623772704542304,43.08%,69.34%,68.55%,11148,1826092
New Orleans,55.67432093231204,35.92422353304199,35.47%,62.85%,62.20%,18548,4667287
Wichita,39.37596995154527,24.300406559942267,38.29%,65.01%,61.10%,5879,823222
