location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
New York City,85.67637014550051,41.9766791448503,51.01%,84.19%,82.73%,172386,26946347
Los Angeles,102.6183182271348,57.62078456934711,43.85%,79.76%,79.21%,132703,22167347
Chicago,63.77887592437672,30.64270952135519,51.95%,83.32%,82.17%,64569,10929065
Houston,53.68954499700017,36.436595596780954,32.13%,67.46%,67.70%,77103,15570999
Phoenix,61.16419825830062,30.211636680977414,50.61%,75.85%,76.92%,24098,4081919
Philadelphia,54.711509680888575,33.17043454817528,39.37%,75.91%,75.50%,35546,7396877
San Antonio,45.415390993063596,28.382439616341486,37.50%,72.83%,71.86%,35133,5924248
San Diego,79.03056706277418,41.35133743330119,47.68%,83.57%,84.34%,32235,4471797
Dallas,64.46218464178274,37.361849471824705,42.04%,70.25%,69.02%,31094,6107183
San Jose,59.964549157960136,26.806323465480588,55.30%,86.49%,86.73%,14387,2127508
Austin,72.56880824254546,36.80712803039186,49.28%,77.67%,78.17%,30829,4752872
Jacksonville,47.37364033903737,36.37879335075331,23.21%,40.89%,46.90%,699,80791
Fort Worth,51.54299027775964,32.78592399791525,36.39%,66.43%,69.04%,15085,2383997
Columbus,44.68684971995647,24.867125419355546,44.35%,72.87%,72.59%,21202,3924162
San Francisco,113.32006083684205,43.901709981107835,61.26%,93.31%,93.22%,33730,4297499
Charlotte,57.62792542946887,31.66039686314688,45.06%,70.58%,72.23%,19109,3725544
Indianapolis,46.74439855431264,25.35121421634077,45.77%,73.44%,74.83%,17040,2876864
Seattle,98.67859885798738,32.928533667142695,66.63%,93.88%,93.30%,21962,3369770
Denver,81.39753682215327,38.482176094942176,52.72%,80.82%,81.12%,15705,2352686
Washington,80.16128158601424,38.929090736315025,51.44%,86.42%,85.67%,41882,6644539
Boston,74.72722730942277,32.92865366789832,55.93%,85.59%,82.77%,22489,3041223
El Paso,51.18697940049827,31.033695272159942,39.37%,81.12%,82.50%,9815,1573171
Detroit,54.28198894858243,44.25850359804875,18.47%,66.65%,64.88%,10221,2061341
Nashville,72.99455174402574,37.468339888426385,48.67%,73.37%,73.21%,20248,3407631
Portland,79.12759390217626,36.1127557673548,54.36%,88.33%,86.73%,16844,3286680
Memphis,49.63578941391939,32.8252066588356,33.87%,69.58%,67.17%,11386,2277762
Oklahoma City,46.25910639089316,27.955619171373794,39.57%,67.30%,66.67%,9340,1605348
Las Vegas,83.55371562089064,55.27749291280084,33.84%,68.46%,71.57%,17303,2663726
Louisville,45.76602721718265,24.334848267752534,46.83%,73.42%,72.16%,7356,1197345
