, AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
2019-03-11,133.93334409098048,60.9874053714133,62.74315314880468,65.36316677313475,87.43587448499984,70.56306033621617,55.17825292038148,107.04375105340556,51.94138140228833,86.95822169743779,80.57251214139761,158.72663616167796,69.50722759489976,72.86661054970183,66.59748415238616,66.22846202328697,98.2887503601664,57.390002034099034,47.745627348831704,73.8526538464243,57.220526429447645,93.94173473831108,63.823163295733416,78.96485139112663,68.16316721770836,77.15526039077822,92.59668304268813,67.77666485134527,83.68705852513573,62.61143972143691,56.747415805844156,65.71987563099695,71.60867352052195,90.57789258139427,85.38739843251493,57.42607784073439,67.08954435053967,76.05160495243143,64.41875254673528,48.84405671311355,76.92534250006521,57.46295161527449,70.98491680406774,69.3366336035194,117.1088895885633,81.4329074431547,69.97133764489237,151.8541547218155,81.21729951683804,86.29887360038245,67.76514166286904,66.86841232530708,76.63784638459656
2019-03-18,108.08737328844325,59.039435821386284,82.65818591637746,64.9201116495817,88.34235503968209,80.88164813967462,60.251708831505276,94.53473919083503,47.61015896643522,84.93794612960662,76.88398270231022,156.7767789145509,78.96152956389484,80.08424550923355,66.88060445295402,58.85020021649614,69.57045968075403,46.361155151621766,48.500454648164705,68.65764119795791,61.4452893274526,82.82582865438155,60.91076984951563,79.43665495166246,68.74877290565765,56.26870665264254,87.49607867649415,55.608126144444256,86.31678570852758,66.1872046165339,56.54124719764705,61.18825313204339,64.24896683481424,88.29840541224254,85.5693444769469,58.574688819968856,88.90822488095547,86.64077011618355,58.00766736408244,53.30547901998143,69.09802908637572,52.736238380891976,71.04065689052776,64.94393043738752,98.43324791857948,82.32924197689796,61.708736502844715,191.46299047295898,48.12271315869432,81.65884832945589,82.39399272913052,46.22433888167987,90.93943369837088
2019-03-25,106.58260025326956,57.023307813381095,53.93442295771362,61.842319882605416,91.0039828067603,86.22774536548974,53.32456592710965,75.26459106014127,49.952463890306724,80.52350480490936,70.66700570523706,148.4612122750914,47.88766559983657,74.10497570882664,66.43885279376781,71.59366199137597,71.51782861480295,52.94349446979076,44.80196345295,60.7035911223558,54.15970295308535,70.32756567477962,69.85161815426318,74.95555760665113,59.42264975069211,53.43725252724425,83.64645339254906,53.04398683782847,66.66338874712602,59.41987312169584,56.73224457188207,52.20544207780501,61.65234534667089,87.37309832437757,78.77301407371368,53.27885021049126,56.85035897255564,89.90029583168936,61.1743458219141,37.07774203451545,55.90294650730599,49.07429208828848,69.84823795022501,59.43200827784642,90.05241120649188,70.25151162861307,62.59773760428774,250.00702694033956,47.57767702164515,82.01152336433077,73.31485180192475,48.408637150759894,79.55160046738463
2019-04-01,108.12973057596832,53.49574035190991,56.01553641302085,65.19784027129519,93.13020117678825,79.53001917620607,62.931370699338245,80.83906472944071,55.508752936300795,81.47783451722151,76.24447806917034,149.30197758270194,50.802833425997036,79.47089752901206,56.01044206656466,60.2863262865078,69.50851731134085,59.539351246198926,43.468386134475885,66.4072123704914,48.67712269142485,62.455638868286094,73.84048195616303,75.76801196083974,52.41617026315831,49.241377679769705,82.5800022612376,53.05045743806648,70.64141060044544,55.76367047131513,50.87359596628352,50.11201570393941,60.60799176946734,91.72796028885709,76.22543879191514,45.94159973603181,51.597467539263505,83.69938824240216,57.26850103930863,51.91862073596761,58.28400968479462,51.7602871065248,74.56343130704145,56.58174539897651,88.29442754593315,79.01572323145973,63.72749262261116,168.80235315058184,58.54972283075594,84.31179427145467,57.933735463024064,43.03267411515901,97.27167309065193
2019-04-08,118.00848534352205,50.11553831815829,49.945649749052045,62.42522650277405,92.43480194178154,76.3058636919151,55.6114984256722,83.28961234593989,54.10876449847876,82.95189610482488,68.01722078573002,144.9405684224874,48.35201066897113,68.08706050481727,59.36245743513239,50.08790715280351,67.42055436590464,45.10001621889186,52.010149473587155,72.6726945209483,51.627879223716086,81.06717873890109,62.38908864069586,66.37853230038436,58.41217249066843,48.384795741400765,65.55832509344515,55.58366164121926,63.8433538643733,57.18858444003791,49.686076396420034,54.7958150440556,57.304450482628226,95.82285252598001,81.197656327934,47.572339134943206,53.18797128012295,78.01515721172112,57.11705267682697,62.90540214483552,62.29248807387788,54.906184249962436,62.97237944051478,63.27340740310147,87.00478431933546,65.95280611643311,63.351200878087376,118.565017301404,66.56681534482034,90.82615238291139,58.06796151134938,53.05660280967054,61.944840047803986
2019-04-15,117.59628513862747,48.1739520964795,44.94835715920951,60.84291701130413,88.86476210718565,72.66853425640336,49.60185231295066,87.9543066190461,46.862543785854406,78.0498436297802,68.14254852867423,164.9668661274269,50.40644541997745,69.31009924237226,62.916077425550704,44.1821298030016,67.85233207143258,42.94053394653871,52.909382021342914,65.77660602442865,48.03370325122529,59.27770199434182,56.688628781379684,63.738817834167094,51.70001429172004,49.99644477917778,77.16860142082683,57.77513329194294,72.30163803824036,56.61777370998802,49.09781843712594,52.29307235653027,63.58495475021181,93.6903145429145,80.11270924994568,46.3647785698941,51.404014178908085,74.3506610884589,56.13912581169791,51.27436887810466,57.44519495070692,54.71679664934334,70.81069323834592,58.39494172272145,92.77092722557326,74.61711517701241,60.57196716373351,221.41726167669222,65.41520251855114,79.63279827469526,62.75826027587113,49.413935578748706,77.61589181440822
2019-04-22,135.19522093777732,42.0754719995587,51.373792793294406,63.962860295759306,84.50706435794581,73.05155086974973,45.25098991513844,75.08726494610086,49.37948725027793,83.39092161765194,68.52733332585545,166.5353603340994,47.19397681667644,68.47538106164897,58.99126321248745,43.97490838717149,67.07946859108058,41.50458285243881,53.18497054666919,56.24769746251721,54.3295053907808,54.33306930147148,57.70360811180356,60.87791274673404,50.2685524669009,53.39751249058111,58.368340616177925,54.22354414991639,59.750254068842345,51.39659022564232,68.8472057171208,61.607571489623886,63.48112044870818,87.15829456477537,83.964661644395,47.50501154260663,49.355725322363284,71.61045897413689,57.339797569585535,65.20499909057185,42.511239920364034,48.674049340352695,72.96976435222109,56.94820141388421,86.15904498006424,76.11372876281288,55.92165254614785,217.18807720109714,73.3671662920199,80.14793496765277,61.72529799939882,43.60518239669814,75.03321152499939
2019-04-29,142.20672658787095,51.81879862479572,49.11697111385075,63.99760352478588,85.36476279255571,76.83247202268365,46.93980045517644,77.92933168519583,45.623552680331194,83.37719475556814,65.29737226419256,167.8301484860217,47.65850816842124,63.93352969834274,58.806620872609116,47.07599388691852,68.2369282922934,40.346080923554496,46.53915899309728,64.43740080307523,48.57782621449827,74.26608138675151,58.091733714273765,66.55601125489,51.09734544238644,51.273781034858445,77.12069890367637,50.756237133822445,60.785661170117066,54.15553706822654,48.546392142524184,52.61384465269242,55.985327066966676,95.59766139960499,79.78327918764502,44.368957242003134,45.86889563195763,68.40632008712424,55.80473680109408,45.888118621653234,53.358438368333644,46.60821282536973,78.81365671145318,60.14865564354934,83.43190522032785,73.37465450145865,55.70951153620443,152.0658991260593,74.8158383087415,80.4766400934536,56.90868336999749,49.6871310847716,63.401118172234874
2019-05-06,106.45011314053312,51.839492864961954,58.65016560607931,71.52859073188804,90.51799268447972,79.83362601764216,43.112527612167455,83.6604224572553,63.13633983687508,85.2287439188423,72.55933470896142,188.1757590649836,54.14627052010801,79.05421038233621,58.88684534679091,49.64684852104576,61.70196963060137,46.21633174151764,50.03690598197593,63.97207391873432,49.13446858189584,53.02608161984753,60.21357714624624,65.83224041624891,53.486938899421396,56.300168349155435,76.53663595191084,58.48777986998639,54.04865263487123,58.08430726400392,61.22109470478213,52.97153753122304,64.43594212064716,92.40948057002525,77.92029874530564,49.16271467403925,55.767698852647655,78.61275254005034,59.23626672330847,54.15136345549826,48.452506176662425,48.381469511293254,74.7927548465892,63.921528727691545,87.19374657966792,85.61923226425428,62.28619177679595,220.04001774133036,87.13867727588261,83.54062823320743,52.15420019222588,48.04345252705192,67.64069036233685
2019-05-13,133.4934935836235,54.42240845841054,57.00786398852518,71.08715621968186,90.07879523819443,90.70959303798656,50.13036131865742,83.86957403753361,46.383274268958644,87.27456998384986,72.03687519005246,167.5403921802667,54.416854712749284,66.70845472550762,61.55022520055618,53.513519167287185,70.4024967224361,51.307517707146815,55.82100900449615,63.92888293921265,49.465917140786225,47.497310938456536,62.076548476529794,61.59456347985242,55.13420292593341,57.10029913127433,81.11397925385671,55.13038208900064,68.38324515828756,64.60114556547433,50.794951045251466,52.569208800944054,71.83844183562252,88.54958790290931,76.66978766536648,49.15554993342408,55.3575244676875,74.7377698343152,61.827341025475974,55.45391866241574,67.20934876096815,52.218986032617046,72.34601312905262,62.46248940496697,78.0623522331025,88.7899212259242,64.26355293918593,218.40367481284025,55.024351520019586,84.88226013162591,55.88530950776309,51.42542371153424,72.97409713737312
2019-05-20,107.92756126435664,52.707954433060664,63.45918708842606,74.69136017646942,91.14129145789721,88.54954085519124,56.487696276277134,82.28609450651537,50.090613724771075,86.89546333648728,74.2689248613058,171.207855317253,54.01668754171173,76.77388543407245,63.75488470942371,50.798878846466785,79.54080840803961,54.556488738749316,58.56079556952199,66.29342255846275,55.182717063703855,64.69241935094405,61.82061025268303,71.20254089935665,61.33049668980408,57.671701979119526,66.69885681823814,57.4945129056521,66.54961420823268,65.74711268650539,55.34187452760577,52.98998336258512,74.14516190317033,89.37863831962535,81.33307330494874,52.01400985881528,59.922073158762046,73.34937249604981,63.431279374713355,46.10858967063447,63.08463985736064,51.40862217200569,86.90594715509945,66.33960889957419,92.5143206342648,86.32243313607093,66.04375967494357,145.8794590683158,71.89575678818234,85.54026746801753,61.21697554652227,59.76617180086099,73.25676417579288
2019-05-27,141.37775169709013,55.857459907953505,62.111385604949156,73.13677228668462,89.85449929470796,83.49277237600099,45.87382910404905,93.29034133362373,35.381599986847874,86.30707517784094,79.57919839728049,188.7312452005104,54.5029619687403,85.1552599157532,61.25692022894563,54.36257157218704,79.6018819739704,46.24225919279655,58.612504776747656,64.6192586904482,52.36906472866797,70.48483606585569,61.016323624953316,73.52352127316261,61.744072601699564,57.57941050637329,74.73118081079664,57.886625996546954,65.89712571390791,60.06244299581559,54.49562827253263,51.00198277394767,68.48106944502265,88.16419508373413,79.75398620876808,51.117486577341765,62.578222246881936,74.14786255389521,60.167558060856166,39.98789626283922,49.842417524997494,49.13752309315259,73.40220909359931,66.72855827686897,93.35577348296414,80.76215120963056,66.74735017254062,173.58230765769142,50.43490064371135,83.74346211533528,61.245667388033674,48.12449216380435,60.79613047912475
2019-06-03,116.19185163627377,49.17441650527255,56.10746011832597,75.04503703457578,90.91586344629876,82.55484290496643,48.609441165257905,78.53822481741422,44.37065083471454,85.24166710668626,77.73045273683951,159.47521507355657,58.23080521992245,76.67661283072691,59.49969569390473,52.1397626458819,74.23939423369286,49.26144417659826,53.72901201823049,61.408644411839,50.802591633449616,73.73612564640987,57.36898536220196,69.27759134025875,61.28370363057373,55.79807587780459,72.61992735843016,54.09098779678332,74.11549250173951,62.05841584115107,56.41174337634052,51.524785085806094,72.82493340346134,91.79964469145395,76.67832670678504,53.73713114082543,61.94451560189841,66.84067363910515,58.8238105323288,49.923517113207325,47.74910711180024,51.783473664552616,77.91442607484267,63.0870409625371,90.89008445861984,77.08756322605093,61.49368843241884,119.9302389369014,71.60658849699549,76.64173538574668,56.26885515759697,59.70218375005741,82.75448468502951
2019-06-10,129.9889703978705,57.378316254305574,57.82782780188031,74.63361191346749,91.06460394844738,80.5156632662799,56.972507790849654,83.60245613407122,42.647827462463866,90.19915300575248,76.31826221213346,165.43001481642523,56.49030529477947,86.56822788952006,61.76704369912426,57.80626438641466,79.58454071247436,49.04566316538409,54.53740613040528,62.62728486334666,52.25860703283544,62.97928660844311,59.43867019620467,72.85547674104993,61.010426039837085,59.99917563631197,71.14499990664304,60.7055030629218,97.55301560699367,69.4409919240318,56.83401866709661,51.36639250031804,68.88583813044058,88.69277757324016,77.1319775789471,52.17029974465829,67.99662878270287,82.58910309652438,60.07092533428432,56.60223858325913,50.25362200579726,56.051895783072816,73.1551586056488,64.839431654851,94.5208816774459,85.54096519725627,67.11697435757256,109.81962502159634,58.80560895031645,82.54837841521815,60.018673894328984,58.922617717066146,80.9231738921409
2019-06-17,116.38117633507308,57.07462313939853,59.06232728423507,79.34301765287195,92.77394658448692,85.27582490485246,52.62141589095319,79.85308654611674,53.88579668192794,90.86140072261514,81.32516758319352,167.22012165698075,54.193566007904295,95.55599532645917,59.32268514198311,57.5000797260388,76.70058051875186,56.0689657403597,56.892137128550225,63.86920726076252,53.007354567593424,65.64462101140569,60.802743381513565,66.74479174774017,59.53027966273308,56.579211904685764,75.89177761019133,64.85987218449289,62.76886184345487,67.1524490113718,58.510524777616546,49.46868493773014,71.63822059329502,90.09553921963762,71.97309266411379,56.94969617232695,59.90340821153497,81.48680099747638,62.56911422698491,44.72815386087083,43.07609565104717,53.8954158853175,65.10200007263444,63.28175403303548,90.56707226164204,89.88023619863168,61.55518377471845,204.56820131184463,61.04661468086206,82.62254378035675,67.23389333358773,51.59772876039715,92.88288535307983
2019-06-24,112.44114853808671,58.876836442244205,65.73459218966532,77.48631987317172,92.37371152900133,79.13890725985725,48.26943580045343,89.53574061228369,47.69833139712944,86.69919111912236,78.55548206518625,160.83897888567893,51.341721650772534,85.08995168624067,62.63872699817784,56.334779226893524,79.60653925567519,57.80026182681884,57.045927521844995,62.310883579228985,54.41556234032701,66.54994215455145,63.7088222202011,67.74028536234654,62.57105509244524,62.90430732740048,82.66114208209545,62.39376799155095,82.14547054316019,73.34075443105039,61.592442380432516,52.16072139083115,69.10293231160394,88.01895201005705,73.7650537138339,52.38496277845785,60.96025799054175,85.7354690128114,62.1082913100794,62.84669553909937,58.53179152950058,56.192515732648616,84.68132795682533,70.54156385843037,96.67090369469733,86.21136263621452,62.74550942536632,92.16852616033414,69.40755460449735,84.19003521445327,59.943313037401275,56.529828572823,80.83816177618313
2019-07-01,112.28376146896828,54.53562308448391,64.24504819358866,79.42267214326418,84.59998255937579,82.00864414441749,46.70412696910245,87.39384269160223,44.62081926662778,84.38668968076921,76.06182368700888,166.278161745268,58.912670602535385,84.26562625867636,60.40579572366792,60.750150043222995,75.32388597350239,60.79827727236316,54.67902786619751,64.41590406430556,52.47284678026067,42.159537103827304,66.10963801098158,65.42977394508294,64.29750377091149,61.56615106241031,67.7263280750133,62.97346394304837,74.17013284975855,65.85280206934836,54.30299131980824,53.871034043744125,69.56394529252418,87.40938010374937,71.86331063177502,54.63130437979298,71.95631796447232,63.71161941662563,59.48164027861842,55.84756671349272,47.10557914798818,56.09106480694731,78.63944621625588,69.33457237772338,97.71088955076245,72.42438887441024,65.14327889794161,120.69281925158302,66.74464355017994,85.24753624470898,61.08589603219408,56.55547244874302,82.2484632381441
2019-07-08,109.54353807948542,56.64716657985179,60.80715940807514,76.8203120848949,87.85059811336183,86.75322803762727,47.64698854882153,83.30454075408906,61.07373137920698,86.89092685975045,72.84646084682502,165.87642611229387,57.58632589181607,78.27260505437893,61.38582162412067,57.13600442851172,78.4509127835103,57.79357967400758,52.5580493521155,59.72708503906422,57.09652360402494,56.777294605476136,62.977559809774235,69.90224303419653,60.203946840329635,53.34527202323857,80.01776238951268,65.6610582231741,89.9785704664482,66.01520096023934,46.810300679696255,58.178731172626364,74.40719214815586,92.40106702590968,75.48002865054893,55.46502447986797,66.30427569218324,74.19717532288782,62.66384428389153,56.51725621789266,51.07407645386283,52.859969690831264,76.34543293194977,67.60754319758817,98.58568206980584,79.17273321355812,65.81558250209606,154.64908539790065,70.37802269631244,80.21399188526844,61.06398084018461,58.75217817848813,85.39439735116238
2019-07-15,128.96232571351945,56.93970973653081,53.623230414798925,74.51746072109553,86.93254651320316,77.17767792318584,49.905526118524456,79.63048994704566,48.38772452957886,86.10461469266926,74.64409198726258,163.54118337332565,59.33307283848948,85.2600212950589,62.184649208661,52.874293671533074,78.98038585673281,55.34577939768414,57.383435271473296,66.18166612890073,53.81515229333626,56.39716755845033,62.17377343990637,67.4136067541708,65.16026576135688,60.46973360896539,75.20708661744136,58.979972443231844,70.5716457452529,68.99372875060453,54.55891963076844,52.55017049409163,66.24966363214494,95.31081445638625,74.96756781080174,53.29857187427712,65.15244826969531,76.29969967728725,58.861888157803484,46.35192430895623,49.40364207495642,57.54070102247449,83.50031716353647,68.59718533089901,93.33353677881456,84.36005835935038,67.12775098665075,32.060036519425516,52.41863905948412,85.9453761450939,59.77425096625159,66.86492555297225,89.41155061108391
2019-07-22,104.72136576036331,57.98444169673866,65.58609840208447,71.11198112168034,86.0204821160279,78.5898692078783,51.969426041747106,89.56954905507426,51.49038496633924,87.89296073870835,75.05681195095259,133.48694346939808,61.26029398742058,82.80520991806044,63.68525456030592,54.57846714346481,79.75569074570691,54.613775888001676,54.93625030183859,61.5603493799092,56.40487886246395,48.61273653112199,64.4336153477427,66.22074206693573,67.03592797256282,59.04265096663852,86.49281876474605,64.67630676124503,75.5512542308758,71.47425172013608,61.7228303474546,54.215549505962734,69.29803391084562,87.58972783837282,75.5201636101382,53.34685616464426,63.18050390413689,76.87066966276852,59.63169988788832,49.774199806934924,51.55217357013523,55.2011440662887,72.97031169617728,62.30506124199593,77.74800583463534,73.04685793064358,67.68854956188896,121.13053002535155,52.679078243267504,84.91063168476015,59.86076259013757,59.28904362404618,82.99995181140875
2019-07-29,131.90800578737057,53.808843241509024,57.37369795813452,64.33246112586507,89.90633342717788,80.25003780677041,50.25290829650575,82.18411252205037,49.9661563151738,83.34796166765271,72.26736682448289,162.48123458157127,58.84114654852781,76.03565926262242,64.10807750545241,51.03803921093565,77.22462347990346,53.2974652352339,56.291387120613656,59.16899293853507,55.33855292549194,59.17527053618269,60.97806210745217,64.80645381098189,67.8387725542165,56.4072521788315,67.61519980682054,60.098929482253034,82.08449446288336,61.56923152250349,63.328949067805794,53.680551087054404,68.3689516185522,89.46606389393186,74.83407113403041,50.21947623284806,64.80865751153293,84.80256627257269,61.299577084171105,52.185483039758815,49.00474760537035,58.42206337405231,86.39456827504617,60.91148364346942,75.03224374011025,74.43001397989762,65.00361020326841,96.2360339942888,49.28392651164787,86.35709906230768,59.419049572121715,56.656556880815614,77.28762201855042
