location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Oklahoma City,45.60866954515713,33.71452269437236,26.08%,56.52%,57.53%,10349,2113133
Las Vegas,83.55643980633467,64.70569211694166,22.56%,57.51%,57.66%,19698,3521650
Louisville,45.848165335470895,32.36795005437347,29.40%,59.96%,59.13%,8061,1578401
Baltimore,45.94220532900619,33.21730129108509,27.70%,63.87%,63.09%,14892,3685991
Milwaukee,52.76096468022507,38.550806130922496,26.93%,56.50%,56.25%,9223,1927703
Albuquerque,51.6497584541889,35.254420132017145,31.74%,69.90%,69.15%,7508,1332028
Tucson,53.76476780428316,39.02573847748274,27.41%,63.20%,62.95%,8827,1524223
Fresno,37.77273982569274,27.486012509630726,27.23%,56.67%,57.93%,8898,1616850
Mesa,47.546293663606,36.44782482397909,23.34%,61.40%,59.79%,6015,1046959
Sacramento,62.519520279885995,54.37152444164561,13.03%,62.68%,62.14%,10477,1936799
Atlanta,89.4009149140767,68.44870622946118,23.44%,50.21%,49.31%,37961,7863617
Kansas City,61.09172593480195,41.284066787824884,32.42%,62.85%,61.56%,10968,2048161
Colorado Springs,64.47543620918184,44.24553551979057,31.38%,71.41%,71.19%,5674,950476
Miami,114.12113087372927,88.73642376628905,22.24%,58.10%,56.82%,26243,2799290
Raleigh,52.29143291700452,33.66309177030733,35.62%,61.63%,62.20%,12050,2116442
Omaha,49.70934345057565,36.36526411346965,26.84%,64.92%,64.99%,9638,1454026
Long Beach,56.09997094086344,39.373234098122424,29.82%,59.04%,57.60%,11515,2308862
Virginia Beach,50.79961544878112,42.23667883575307,16.86%,63.52%,62.49%,7477,1466159
Oakland,86.80605455340405,46.40766057471869,46.54%,75.70%,75.64%,10952,2469905
Minneapolis,68.83211618254983,40.225014106762494,41.56%,71.04%,70.58%,12675,2404121
Tulsa,49.97549205253838,36.271482425668545,27.42%,62.17%,61.47%,5731,1095323
Arlington,56.434189448676236,36.908338978864194,34.60%,66.14%,66.50%,15650,2939262
Tampa,70.75164236203862,46.573690550824836,34.17%,64.05%,62.72%,11752,2034312
New Orleans,56.28508519130505,43.82552879389108,22.14%,52.91%,52.79%,19187,5090122
Wichita,39.59769554754711,30.693166004891033,22.49%,57.45%,53.83%,6100,889920
Cleveland,53.37520824317783,42.315038968700456,20.72%,50.66%,48.63%,10789,2489635
Bakersfield,39.20252751999506,36.01243726849366,8.14%,51.84%,51.50%,6261,1112060
Aurora,42.33980321073835,22.944588881304185,45.81%,71.60%,72.82%,797,77269
Anaheim,65.63296377196924,45.129847149422126,31.24%,55.97%,56.37%,9162,1154915
Honolulu,139.7755145529434,103.39834141889524,26.03%,70.93%,66.36%,13191,1384667
Santa Ana,46.27313184862439,28.22881684670106,39.00%,58.32%,58.32%,3282,519780
Riverside,45.464727621469095,39.70945350993473,12.66%,55.50%,57.31%,6638,1021112
Corpus Christi,48.75393099383244,40.85695408373732,16.20%,46.67%,47.70%,5801,888093
Lexington,42.40199616542851,27.73672480368636,34.59%,52.91%,49.96%,1342,189938
Stockton,41.4894628451611,36.317955387807466,12.46%,50.00%,51.61%,3928,736305
Henderson,72.09580137944188,53.94519750204622,25.18%,60.34%,61.94%,6003,1356037
St Paul,55.857817313050255,31.03224743350471,44.44%,75.99%,73.71%,4760,892613
St Louis,55.160372842968464,35.85622218396525,35.00%,69.60%,69.44%,8049,1561883
Cincinnati,55.032106743652626,31.7857582498027,42.24%,61.38%,60.94%,7775,1325333
Pittsburgh,53.30178240796174,34.71848397845574,34.86%,72.06%,69.48%,10039,2023541
Greensboro,36.62361033453596,32.718513301410596,10.66%,49.45%,50.04%,7958,2097232
Anchorage,111.36846977591308,70.28271282485943,36.89%,76.41%,74.29%,3956,792995
Plano,60.55287834112531,39.729122909455036,34.39%,68.84%,69.46%,4797,951983
Lincoln,52.96059472777647,36.11419743933361,31.81%,60.88%,61.72%,6324,762783
Orlando,92.60181106380837,68.59252177410238,25.93%,55.11%,53.64%,15382,2455718
Irvine,79.00236509234692,52.94715195156887,32.98%,72.94%,72.29%,5023,864174
Newark,53.5524227169785,35.96718819599859,32.84%,57.13%,56.74%,6973,1322424
Toledo,39.540689063804265,32.85555693622614,16.91%,59.27%,60.27%,4212,804524
Durham,50.63701756945265,35.72763008288833,29.44%,59.17%,59.43%,6396,1571771
Chula Vista,56.10031522664231,39.800618330227415,29.05%,72.02%,73.38%,3307,516529
Fort Wayne,43.12624106108634,33.067988121606696,23.32%,51.11%,47.67%,3801,574699
Jersey City,58.23643533742648,36.74059220531984,36.91%,69.53%,70.23%,5247,985443
St Petersburg,65.61195821517157,43.033228611976334,34.41%,63.39%,60.97%,4596,1020615
Laredo,37.87342101063591,33.82609025381095,10.69%,46.75%,41.97%,2505,366235
Madison,44.014236562841184,30.02622210704015,31.78%,59.30%,55.68%,1035,112466
Chandler,59.604608350981316,44.096680572610765,26.02%,62.71%,65.07%,3907,614038
Buffalo,43.26133524936446,32.5683492908648,24.72%,58.83%,59.90%,5841,1250376
Lubbock,52.97391949756984,44.4690385980826,16.05%,45.16%,45.88%,6659,904078
Scottsdale,88.35083241716012,59.53822460126036,32.61%,65.91%,65.25%,5246,759819
Reno,57.82859648690527,39.64628420780921,31.44%,69.17%,70.19%,5405,883903
Glendale,54.270761232404304,26.640336771546284,50.91%,77.06%,75.15%,284,49304
Gilbert,64.4540985473548,42.07705203643392,34.72%,61.97%,60.42%,4305,598346
Winston-Salem,38.394529674733576,34.425752629888244,10.34%,53.37%,53.02%,4127,760375
North Las Vegas,46.56357208659065,41.236233845499854,11.44%,54.19%,54.44%,3400,631852
Norfolk,44.88497336646363,38.31734931258429,14.63%,52.24%,49.83%,5842,1523552
Chesapeake,42.0023634667666,34.16406706804166,18.66%,56.06%,54.66%,2559,569389
Garland,36.17566978243154,32.29668876881206,10.72%,50.04%,48.29%,3675,711813
Irving,56.18004542046714,44.13393662340936,21.44%,59.96%,59.22%,4529,816073
Hialeah,34.14247634238428,32.50263001334719,4.80%,55.78%,54.79%,2130,323296
Fremont,77.14559937944199,46.16463751167759,40.16%,77.87%,76.30%,3338,570888
Boise,67.12753852806529,41.4775366955838,38.21%,66.76%,66.95%,3512,610460
Richmond,52.920076117945236,42.11640477854232,20.42%,58.15%,56.32%,9808,2049223
Baton Rouge,42.229213673144095,35.6666965714299,15.54%,39.48%,39.42%,8500,2772272
Spokane,59.60946417700195,43.38602130222195,27.22%,62.09%,59.38%,2690,458481
