Dates, AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
2019-01-01,90.03571167835146,56.39462776192409,45.63600366957146,70.03826692736885,77.24637462909385,66.61960736577343,38.035111533954506,82.34547820490683,37.752699574642996,77.33572615073423,67.86934898525566,177.87824595668548,58.22686459293544,65.44022693808625,54.22997684860238,54.657308838260846,67.20783574098473,45.6990798559724,51.410704892820064,52.706348973961575,41.18608017212451,52.956475372733436,55.97603340768131,56.3149956549193,47.979392182642236,55.7596637949337,73.8368831336427,48.155425255801376,81.50539122634234,61.72740579970471,55.756174838783444,38.77570559418985,66.16495341710477,73.85722755821041,70.97736851954578,47.286475834256265,54.83859882825785,71.98130834293423,50.443976375711344,52.37097193168472,44.63769571571811,53.335366322716105,65.9750937703908,54.921622156638755,67.70969283250183,72.49301077468658,56.60838971865873,73.11228315137508,21.35918367165797,72.50894051684308,48.76763985570768,45.663562773628186,60.64452267776317
2019-01-07,110.30925503184234,53.32710840148969,47.18583768939305,60.152445597808594,72.63595913475882,62.377971925698525,42.51629516577889,72.12870451738895,32.85976669244416,70.5147110552692,62.386992185544,168.48029874279644,48.29662318589085,66.95563806610544,52.35605954412375,37.2677193306611,64.40028658249797,38.10738881960858,42.80740866624369,55.20432696503463,40.889502818001645,59.390849963186916,51.47441913669286,61.08732826410086,44.74578551720516,44.198230876683134,70.33670020109967,45.83262274574319,62.30715571583115,46.705139607167744,57.933496002798066,46.98346013928166,50.54231089121458,73.82972909323094,71.55488856312803,41.725741559489684,49.506495110071036,63.69922844224412,51.15979956925258,58.0000446129825,43.633213076111936,60.09547952556416,62.83730387400066,48.524275934047694,77.44821035340917,51.56320921290582,50.400285919704245,175.35692953488612,44.54072190343675,62.03711746569719,51.61629053546713,35.23885741535848,68.06529192081334
2019-01-14,96.9631605526159,38.390522761180875,42.17693304533393,55.05900684783864,73.23282469838821,66.105078390062,44.63850750864536,66.518543743151,32.98417845376858,71.91505852371246,61.72428665578491,121.33580708269974,37.85384884090359,64.34043312379933,47.76199084426076,36.62848901581245,59.59833739124639,38.92971996205486,39.562909686447775,56.48904930794088,39.43467913616897,56.77025842774506,50.08484361180952,65.66531249238656,46.355267441318894,45.99193327186475,55.279076706194054,44.091194508192665,50.06926026801767,43.779060645649565,45.17134812549048,47.73843036871935,48.65546013315819,71.70221253408985,72.35954236751101,36.46598696711046,43.27616739090686,60.259759805003675,49.63018632333346,47.636626954683855,54.68020884239833,41.69576658650058,59.9052341027113,46.69384130242593,76.06072446522832,60.71075518456429,50.86471166152327,76.59579554525074,39.704108249872185,65.71277613041839,54.96822599084326,38.39218120651562,66.84737577460956
2019-01-21,92.40165042190182,42.24266098643984,46.38168105416207,66.10921222088459,72.84210740455246,65.69126007268325,44.5022383573541,74.3211855437019,35.73523999475238,78.5711111997642,66.91641378082275,129.77287256165621,38.16589478021426,68.77043001884985,50.3243300573856,36.54866406706743,55.98644954910008,40.02819088963271,39.68196810860245,56.325648484615,42.81312684748447,59.30884017774978,50.63624417079867,64.81850964357638,48.4142026648246,42.14097336188649,64.08195559764617,45.280423378459,52.90662824396858,47.12055497216266,43.723065116653046,50.275697032105036,49.64256818583097,73.16153158085808,81.12665922798344,38.345878388297976,42.68051932212812,71.38285828699597,51.65034489933719,50.33723582078207,40.082361164526866,43.014864448891615,68.19265017517468,51.892078372938656,74.98051331615471,59.198974678757985,51.81793813559121,164.02779481092045,54.93474610923896,69.45082406317725,53.50295684105487,37.21716639732614,63.8034849431891
2019-01-28,106.32007297752008,34.63975383318271,44.22183155859392,83.59277704837993,74.74577514744661,60.96976208506379,38.41287338780052,66.01716607808714,41.3473554781903,80.90370416888145,74.29185672311924,114.0194936116378,39.4586911255677,58.2071454685337,46.94118077583105,38.958738419905764,51.34725866576194,38.183569686910005,36.536626651785035,54.40941043437863,35.26992720533474,67.64252638805544,45.78396937713914,58.651474436212986,42.9535589019339,39.63956282159429,56.68135310765897,42.977414371736515,45.76420114751441,45.653833119473866,50.9895114046745,45.711032247656576,55.270705376107,72.06324944523853,91.834820737764,34.88785745011142,44.2909811512179,65.41401479482306,49.162175688071784,38.43215377177779,43.753051131102744,40.83879710148347,55.48050509482633,48.53706468045662,73.38696737730812,55.99493148990629,47.213424975459034,119.1567668462954,42.92969104986932,63.346443328073754,48.98670056802275,31.867960017211704,53.51265046516236
2019-02-04,89.01148391289443,34.151061847614045,36.35742007401401,48.70126307200092,62.3663968973134,57.767403864347706,38.57792332946112,61.72803898247099,42.56252152064818,65.25323825517127,56.3986353214913,109.48316435951402,33.967186522553774,45.79389631274458,45.78745233664253,32.294778972552514,48.08948525524834,36.55166146892157,36.105446321685754,49.471809482203945,33.37579745591575,53.27015246108404,44.65794719748098,53.734070333303535,38.989755561822996,39.7295893300165,51.10516597641924,40.00733446944687,46.54105544166994,42.89869146476266,50.981593293976424,39.9998952314474,44.32429726598622,62.3389629741774,62.516053074713106,33.420745170228706,37.83075349200188,55.296212148654234,47.93099959143884,38.95078472599985,36.97797455552603,36.97209070588527,46.177587087615464,44.03592398372906,66.62786063103428,51.20848035474182,44.20999726227059,56.60752537212512,42.88568257524449,55.27919508033585,43.124588088422655,32.013309654303974,54.59470383786127
2019-02-11,126.58716991113992,41.81890386452941,41.861393346031576,51.96204393562926,72.70743675367038,62.997742440506464,45.830902556194594,79.27550482149003,39.273799666567,69.71621551108603,62.00225524732029,128.92827287618329,43.685933102796554,61.18622526599875,53.51505702359862,40.51146499324976,55.93425341012697,41.9447536701552,38.0709359810509,59.55405756148423,39.9384421128406,58.080689855107764,51.556508374070894,57.99015237664418,44.37505674084653,43.512694028330976,62.332224008825186,46.86639317281849,72.56403985299129,48.2038949788383,58.29156872457724,43.40752582347779,51.676872222788134,71.91878332330377,69.73988705695518,39.31416019865232,43.582884001405255,62.17025159534275,50.68181287966286,40.591068081879,37.76273246000492,42.713020101839156,65.27380489193575,49.196221982435134,76.73020048997984,70.53350280307997,52.611492346544544,131.01351896801125,36.68268581114751,65.82892630427422,52.84583051615119,36.90504887310365,48.34408295659728
2019-02-18,98.858835717529,40.433957006914646,45.44617826101048,48.64873074814751,72.4206998984759,63.530943825834235,42.588018141354006,84.33115355964783,42.680035044135685,69.85477703987426,61.874096939273734,124.90350470671467,41.884529131279145,59.80150428184482,53.581119375595975,41.96206125770305,58.15797615638397,38.345633396919595,37.889358801110426,62.813717618929196,38.500837162272354,64.05627865119484,55.18662110600637,63.0090293856773,47.896296309771074,42.52009646427978,56.2535763483739,47.65858163365603,67.2245909804161,47.03809077872996,54.53096183918544,45.833681626608026,47.60797852244572,69.77963298571875,78.3978364901785,39.695999656812845,46.198152473625434,69.78414534248019,50.10354687513291,31.62898562401176,55.53608259032519,41.00842747829503,67.91936293888172,49.104642825250025,78.93430043176059,69.65212992344303,50.905046770802635,196.07321794942132,60.8100650928287,66.47686089254535,51.13897371321162,41.21347602841222,70.014867600626
2019-02-25,123.64196518807272,43.46306244186612,43.10019404217884,54.39896330879329,71.74740426437003,65.39760889603058,43.97159707384871,74.21361751086474,40.572736819698875,72.1766815356968,62.032960839357386,130.94766599469207,48.774711312653146,63.69907300660241,52.007087133901535,42.6821513691655,58.36105331483094,39.91127893414521,42.04022967973866,55.695256945563635,42.72303488022814,46.22562406321245,64.70611713772932,63.314107712855034,47.248621360020366,45.330823051090576,65.79577857261224,52.62228895689199,67.03868599728064,44.200784924320445,60.47394742878352,47.98261282413615,50.29102859891838,68.75610846396268,71.08110294166704,43.1107537429416,43.55894822209614,65.46329217941862,56.066567618567085,31.732733056128883,43.9510680747664,42.23625883651134,73.49875405441028,53.89198699247109,76.95008727070321,57.14194630197025,54.746721761882114,161.0519510194691,65.62794855736358,72.78369708834296,53.407777298201886,43.03352437749195,65.09851582718028
2019-03-04,116.92219759922247,49.79537410893684,41.313094418067955,57.06427251507802,70.63016993042058,62.709910442967896,44.60638638494646,81.61526624636973,39.65482168559241,67.95785355032926,59.65710926379032,123.20066585673526,43.61689683580947,68.2351015156772,50.58660476557634,47.755023586431115,79.08176162307255,43.90109286654157,43.53496597658807,58.966453947728894,42.27445074369313,58.237565425661344,62.6143237200083,63.936386423330006,45.079441615929994,52.070921727016454,59.07332161652009,58.5892869292551,74.55632535135183,57.316553014115634,55.18725233809401,45.21912398002732,52.63988940782663,68.47391724722742,66.52675989592599,46.06559814604939,40.235875660261804,60.342948547291314,54.483683874323376,45.63688665202169,53.85012012759749,47.39978128820706,62.392701132126376,55.82566932679289,78.32839605489919,60.732157092663755,58.79281554150043,204.4338079733757,56.89799077419831,70.42887882510647,48.42773414012632,44.793497059980055,61.81597323485977
