location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Louisville,45.74264796941893,33.784197104331746,26.14%,55.83%,55.90%,8456,1725254
Baltimore,45.63963722807176,34.81376523317149,23.72%,59.59%,59.10%,15784,4048624
Milwaukee,52.53192333316564,40.986338148782984,21.98%,51.43%,50.70%,9750,2109049
Albuquerque,51.47052236447946,38.17891080624569,25.82%,66.84%,65.56%,7873,1445040
Tucson,53.81187453725632,42.42377833230435,21.16%,59.17%,59.80%,9307,1667725
Fresno,37.886710898631236,30.266141829716386,20.11%,50.78%,53.98%,9318,1735326
Mesa,47.42056554946278,37.23125127561917,21.49%,56.70%,54.62%,6327,1146266
Sacramento,61.65985179717892,55.20417457236972,10.47%,61.06%,60.40%,10983,2099635
Atlanta,89.47699514863785,70.82535828945427,20.85%,47.90%,46.63%,40361,8630294
Kansas City,61.26941480029339,44.446863490783194,27.46%,59.28%,59.09%,11522,2261568
Colorado Springs,64.12006350060149,46.13727817941647,28.05%,68.47%,65.80%,5975,1046481
Miami,113.99250853955701,91.39049711861607,19.83%,54.86%,53.96%,28090,3046616
Raleigh,52.32648539162047,36.86715508310037,29.54%,58.20%,58.69%,12558,2323083
Omaha,49.700660187753805,39.50084255390888,20.52%,60.05%,60.79%,10050,1566037
Long Beach,56.17574686454664,41.304618402861315,26.47%,55.60%,54.35%,12060,2475998
Virginia Beach,50.64072372998849,44.32669393168324,12.47%,63.48%,61.94%,7814,1576349
Oakland,86.65644269482361,52.702632452205584,39.18%,72.57%,72.36%,11408,2675780
Minneapolis,68.81959965564458,43.52700630217935,36.75%,64.68%,64.38%,13243,2574261
Tulsa,50.22857253531847,38.00836665939115,24.33%,60.24%,58.09%,6035,1193376
Arlington,56.492303238964546,40.57191432631709,28.18%,62.81%,63.22%,16379,3188032
Tampa,71.17752710323262,51.40090011161508,27.78%,60.29%,58.62%,12478,2224028
New Orleans,56.248802758831786,45.984146162511074,18.25%,49.03%,49.51%,20106,5459441
Wichita,39.69784018084829,31.15785444046637,21.51%,55.07%,54.86%,6352,957702
Cleveland,53.56015330348398,45.46102920962157,15.12%,47.55%,44.99%,11388,2702429
Bakersfield,39.15241374395611,38.08604950090807,2.72%,49.69%,50.95%,6531,1175309
Aurora,45.29129668857599,23.4420992286011,48.24%,71.51%,72.71%,836,84182
Anaheim,65.67116378302842,49.39387004988912,24.79%,52.41%,51.01%,9558,1247471
Honolulu,140.14244153131125,111.28932530845276,20.59%,68.46%,64.76%,13721,1497058
Santa Ana,46.251776668672,31.34203100121736,32.24%,56.67%,56.50%,3455,555104
Riverside,44.97840863807411,40.15387219400707,10.73%,53.37%,55.66%,6939,1104218
Corpus Christi,48.69092034896645,42.77260027479545,12.15%,43.66%,44.91%,6041,952564
Lexington,42.290405220942496,30.346528796228373,28.24%,49.76%,49.76%,1400,204666
Stockton,41.65403112807029,38.29798152396339,8.06%,47.37%,49.17%,4106,792479
Henderson,71.8287055392717,58.59904026886242,18.42%,55.66%,55.08%,6312,1431839
St Paul,55.919170254843586,33.54300090423847,40.02%,70.63%,69.67%,4980,990689
St Louis,54.66500712242417,37.854846718567465,30.75%,67.54%,66.02%,8472,1706235
Cincinnati,55.50361431644635,34.8375456202174,37.23%,58.27%,59.47%,8227,1449834
Pittsburgh,53.55735202775143,39.46574025837642,26.31%,67.69%,65.56%,10526,2277420
Greensboro,36.53214121754216,35.09937094541428,3.92%,47.36%,47.28%,8334,2210294
Anchorage,111.16414817824302,76.74596912570973,30.96%,73.02%,70.12%,4129,847042
Plano,60.43162467789417,42.31852021423086,29.97%,66.99%,66.61%,5009,1030893
Lincoln,52.979583707651415,39.94988336914025,24.59%,55.37%,57.40%,6593,840169
Orlando,92.58057979430393,73.45218447126258,20.66%,51.19%,50.78%,16331,2679517
Irvine,78.37504283364508,57.39336764356071,26.77%,70.03%,69.49%,5261,936437
Newark,53.732672178154964,38.10149653419202,29.09%,54.75%,51.31%,7381,1414858
Toledo,39.7324222224459,33.378697375379225,15.99%,59.13%,60.05%,4424,872458
Durham,50.748973362511606,38.23788085960644,24.65%,56.72%,55.00%,6653,1581787
Chula Vista,56.185109158701906,47.19737476714093,16.00%,68.31%,68.19%,3426,550045
Fort Wayne,42.76586622241568,32.98533471327396,22.87%,50.00%,45.76%,3983,617738
Jersey City,58.369407560657905,42.72755667104686,26.80%,64.73%,65.26%,5535,1073672
St Petersburg,65.3354278711648,47.04788263095395,27.99%,60.35%,59.04%,4850,1103717
Laredo,37.77803432291319,35.12813140405223,7.01%,39.08%,40.22%,2618,393250
Madison,43.79267675577141,32.48452203248804,25.82%,48.33%,46.01%,1119,122283
Chandler,59.60175345386974,45.578930715096845,23.53%,59.58%,61.17%,4060,647080
Buffalo,43.20219487440599,33.68998342168626,22.02%,56.77%,59.12%,6186,1358204
Lubbock,52.43258012854985,47.59953626116522,9.22%,45.16%,43.73%,6926,986444
Scottsdale,87.24587029393335,62.684624592264754,28.15%,62.68%,64.26%,5481,827544
Reno,57.67853206059384,42.801542459966015,25.79%,65.16%,67.43%,5678,952135
Glendale,54.71995576267662,28.818576647930986,47.33%,79.14%,77.41%,293,54155
Gilbert,64.18373146944853,44.99690909264331,29.89%,60.41%,58.46%,4492,657746
Winston-Salem,38.524351759707734,36.853288698485756,4.34%,48.58%,48.79%,4295,804138
North Las Vegas,47.299890170632544,44.34560777821736,6.25%,51.84%,51.63%,3580,704132
Norfolk,44.91216183724863,38.79489733500689,13.62%,51.68%,49.83%,6114,1595250
Chesapeake,41.96622759862159,38.13325479570096,9.13%,50.52%,52.00%,2660,619308
Garland,36.18508416707644,34.726751719007396,4.03%,45.36%,44.56%,3822,763926
Irving,56.37919800558014,47.50447070987729,15.74%,57.95%,58.03%,4745,892867
Hialeah,34.02223599101224,35.991836892827884,-5.79%,54.26%,49.70%,2288,354663
Fremont,77.30100530494994,48.59647150276686,37.13%,72.61%,73.20%,3497,603176
Boise,67.94775792317853,45.74946579507996,32.67%,63.01%,64.08%,3678,672875
Richmond,53.11545261915102,44.46762961990487,16.28%,54.58%,53.80%,10307,2198369
Baton Rouge,41.91140210820646,37.17548568634694,11.30%,36.99%,37.27%,8949,2948990
Spokane,60.089893876996705,44.89049407413775,25.29%,57.84%,54.66%,2817,491832
