Dates,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
2019-01-01,89.91210131498414,55.12308294104482,45.990194741520845,69.9784704328792,77.2923970162148,67.02713466525304,37.74974414479486,77.50092364676142,36.11780106360164,78.0920654148003,68.7042192970246,178.93915769710725,59.89485254525383,62.869086900716326,54.97231908810118,54.455002447960055,69.3433393509483,44.002466058835516,51.483619445771026,53.39834703770059,39.325401870395915,53.3618022720296,56.90869330312369,58.28792640468413,49.163972460559215,56.288832250756734,71.65018215378457,48.60323750541886,82.95933234758415,62.294071024508824,53.733780536861055,37.36238167734928,65.82512742613889,74.32567260185606,71.13185933724685,48.28890690286432,55.54507817772815,72.79116442116204,50.378442399316164,53.82622537655205,42.04661617674071,54.76784498110424,69.12061728141173,54.87489486566935,68.73780150889397,70.50736632485518,56.65323050150779,77.07804009570933,21.400769353309467,73.2767984501353,48.61311569496122,46.6478403661318,48.19641147375963
2019-01-07,112.29813298501384,52.72823055454353,48.69763582385036,60.01640159617522,71.84497966543616,62.655986134978455,41.99550743174094,69.80412914277244,32.74973043130045,70.87463809623706,64.20416598446515,164.7764192892168,48.020264043717084,62.58388660107921,52.96720405594528,38.05117690906477,65.86624318875924,38.776307234292446,43.03847677998744,54.41508156911511,38.93890028028576,63.49940905263474,52.908545064878176,60.77130579527088,44.41844817494385,44.69048247817588,77.94886509582378,45.66482325955641,61.79210586286599,48.075059885793394,57.30656659382951,46.65054294365036,52.726790998615414,72.72959485419526,71.95114056213733,41.41984559741922,50.08262533776413,63.18880331701311,51.8014758140419,60.17478701496103,44.65571840954813,61.09063659805942,62.532910755961375,48.81644445103763,77.86575621856758,51.39803361461408,50.17146751715864,145.1459948014708,44.50376023380744,61.078640619522226,51.96549375153158,34.456246486730805,64.00098231479461
2019-01-14,100.10546222782216,38.3269781244529,40.513686598834774,56.64569208085086,72.64280156704598,65.8365455008635,41.632358778671154,66.27270234643278,34.00289473357642,72.88220385223745,63.18899766171019,123.81298986630836,36.92368720682026,61.21299248934352,48.92358712650374,37.36389971870042,60.24287054826787,37.82860525458411,40.00500760167613,58.59791894860846,39.82201302129443,56.46474099151706,50.42215646008131,66.84585091490574,48.25913670941876,44.894379644553005,55.52457594456352,44.81772655433222,52.22326571954371,43.698382457122364,45.475634560716216,47.83324219363618,51.748128889376275,71.23635257471255,72.588670838157,36.07141007658891,44.12139658350522,59.752159922791066,49.46891690722275,42.912672731740344,52.100573334616776,42.004973568250506,58.20240515405724,48.005418421075056,75.5618768035844,60.15939872452395,51.43093684399092,70.2546218784781,44.65259977780753,65.4176877420806,55.69721057920703,38.71056004649951,70.85345125782963
2019-01-21,84.84992495714945,41.09660315821853,44.388184321419935,66.57884415711754,72.48550000869275,66.72591092802357,45.07318699454148,81.39266948457993,32.39329689865887,79.44333364499428,67.38954808432318,130.01780330378548,39.89970288632027,62.85873450279784,51.07432094542722,36.71190451125325,55.475512681911475,40.10176094844566,39.60852852292411,58.28852255377995,43.257863727065185,63.98522230189762,51.005417841811834,65.04849459667614,48.67783674177045,42.831120032391276,66.84443704174157,45.93021189960372,50.87690479364437,45.826814805525885,42.76841032057478,50.94008967076372,52.059752294472005,72.8583834844733,80.59797631524395,38.12030282592245,41.77914895989424,69.60291298049022,51.59142952557798,48.176480877198664,38.36099770930215,42.64860019542779,67.19527389317498,52.74806486249347,75.34630488987263,57.857223689435685,52.91908131414922,175.60132085189295,54.380961459355206,70.88331133799886,53.215499512124026,38.23366176759698,67.24490588598029
2019-01-28,105.10415898639357,34.91843596638244,43.22759978225026,86.25296848122625,74.72934270240847,60.94241359286219,38.28445005795382,66.28511704871165,37.63852469514855,80.95849781960231,74.02142141036599,112.70226222159728,39.7994529605232,56.68672587182752,47.0559173461936,39.88370955055187,54.11258035140926,39.16002323144572,37.353804645737505,56.69964969876299,35.747341757999855,68.53015185324239,46.558765504757574,61.04395091023038,41.56812884684318,40.95689986950987,59.96437548034524,43.51073276053761,49.67527438338664,45.43460779212689,49.59346042654327,45.37212495193613,54.709838073098105,72.32991293037497,92.33999241880039,34.80111610231418,44.64195589313845,63.76516937270513,48.854445476018206,37.70495519388049,43.99050226780925,40.79045240420737,54.80554753230121,48.39549811029477,73.38325197253687,56.02368281582925,47.02954587660745,102.25127124395661,51.25113032738278,62.77638658549452,49.070774162172896,30.51404735925061,55.96802882875859
2019-02-04,87.744988373965,34.42543463207031,36.80192077262171,48.621083552308825,61.64444647474645,57.85006935810515,40.37630758285038,62.215308625835064,46.291995967597046,66.37383295032986,57.39194665293931,104.66630038739966,34.23335754120485,45.69025053460628,45.199642491038645,33.62757750433438,47.93836114549789,37.581257295782365,37.10472400948616,50.970311678552804,34.28297473397697,55.15039636344761,45.02485106833407,53.10808266084905,39.24037305410364,39.90591806738425,52.303567820931136,41.350576549029924,42.86527703891257,44.221996196940246,45.26232369749722,40.144166575253415,44.723278755959704,63.177831833387266,62.66087013534074,33.29432645311817,38.08111425195282,56.0057326478545,47.28765122143078,39.13103972725236,33.37970360946843,37.98817983364413,45.040894069762025,44.37257585323507,66.49564465577087,54.051302714157025,44.61141172295099,49.010632253116654,42.379936726690204,55.88725338989107,43.66372818098814,32.853681803468376,54.70745144999951
2019-02-11,123.96651838557678,41.495166403009655,43.35357448078753,52.856340697280004,72.12880604459161,61.66201525309839,44.84548655242969,80.36319793656047,38.71800992332503,71.25030922412307,62.56137256453323,128.2684438869847,42.13943781102485,59.20470361268085,53.87334207086621,40.67255739899585,55.27619728679295,42.00010694729762,39.43453471284518,57.63959808975261,39.08206161823167,56.90149905708393,51.62792513989859,57.681150164031166,45.519359188258555,43.41266559865856,66.32688181532507,47.807889295601164,72.20974701013938,46.822099577868165,54.79071295318922,44.276814321404224,48.29075552254343,68.72647599213721,68.80029315279239,39.68105246236499,43.7984047233735,62.33829355758585,51.16050607665273,43.43491687169809,31.703570545582924,42.66407678639833,66.16273954301295,49.247527807452585,76.76148672030986,70.85440184148938,53.15734112898888,160.42808472052727,49.64814162947666,65.60074152321896,53.53815202365118,37.712419136651754,50.67708670655909
2019-02-18,92.96161088499827,40.580745943723194,46.05755304445605,48.476073592933226,72.14602185792867,62.45392684392129,44.43219804716129,86.27054899670914,39.14903680192753,71.349620547022,62.423408663049614,119.42972914798644,42.34235856351448,60.65896790465344,52.97704430280652,42.67958382035155,55.833775022266174,38.88633843097036,38.6861118919999,62.36453463632517,38.43304790378199,65.05890026818173,55.61980435586897,61.18017577137794,47.816014498940454,43.500983464620745,57.72104166186077,48.308144976329075,62.75736077006819,45.67587933790316,51.38604791026323,45.07279401398989,49.38720497203681,66.37039034593536,78.45413506769863,39.642653166267145,45.3722898355656,69.24862771183253,49.90001096336238,33.1379188832417,52.096409908619414,41.522757770877206,67.43249723176758,50.16087698144362,79.12036886038275,67.32332781688665,51.77328944684179,175.91901152388294,60.86865286327983,65.99135354028432,52.09097672832301,40.05394443044553,67.77565727639154
2019-02-25,126.4149659122138,42.60184227911298,43.761892488841724,55.44827678040427,71.43052617281171,63.470357673559064,44.438855527880136,74.19102504728936,42.215828747018186,72.59973942868233,63.84763764829767,137.21553541161234,49.337429595386894,63.409221178347565,52.18835361836767,43.611116221660026,59.62152166061513,40.55350472033141,43.13380369420801,53.546049520063995,42.74391567969191,48.780956478513886,65.0216593723734,63.827578144681134,45.52399499586534,44.96652921112055,69.2156562549689,53.13667223948607,65.81456392382249,42.44164490244449,54.185369123471254,49.58224924079397,48.690469227337225,66.47521066444497,70.63913250888305,42.91068309231464,43.580821666184114,64.39698186027523,54.693040890998226,31.1298746627431,43.452344524266664,41.988793930257785,73.46971760003281,53.18249405941605,77.72792073508734,56.694734574654085,55.51050024263348,128.86014340531352,69.05850130593942,72.43519755885355,53.974880502184014,44.49930669116836,64.92456865297682
2019-03-04,102.61203198389778,49.81636875452587,41.68371305986184,58.41857395586834,69.15001040707112,62.3144166806039,46.22882309728446,80.91566678980226,38.531691463133626,69.04212297413167,59.82382408566527,109.95407814178814,43.63987771615358,66.07740913323639,50.4377282503213,49.654134258411844,81.91010052349841,44.59477026063791,43.4158172238011,59.30025560473108,43.52005156123805,59.950197992284245,62.34908756050685,60.89358672786737,44.755263955345,51.761655414883165,61.95446921572936,58.71425634843724,70.4976934466096,51.173105094797045,46.20180715297859,44.18308863788782,51.01885925162554,66.44888457240673,66.55971129581825,45.0928419984921,40.387969711169255,64.9919107337566,52.71863841450004,44.475404704529026,52.23696448122318,45.83757222526981,60.87636420971804,56.37013590251389,77.22591640763548,62.268114623783255,61.3890406725141,256.39317590539656,59.05165190816756,66.8071517136213,52.45714891768029,40.77304380759216,63.53881429436207
