, Albuquerque,Anaheim,Anchorage,Arlington,Atlanta,Aurora,Austin,Bakersfield,Baltimore,Baton_Rouge,Boise,Boston,Buffalo,Chandler,Charlotte,Chesapeake,Chicago,Chula_Vista,Cincinnati,Cleveland,Colorado_Springs,Columbus,Corpus_Christi,Dallas,Denver,Detroit,Durham,El_Paso,Fort_Wayne,Fort_Worth,Fremont,Fresno,Garland,Gilbert,Glendale,Greensboro,Henderson,Hialeah,Honolulu,Houston,Indianapolis,Irvine,Irving,Jacksonville,Jersey_City,Kansas_City,Laredo,Las_Vegas,Lexington,Lincoln,Long_Beach,Los_Angeles,Louisville,Lubbock,Madison,Memphis,Mesa,Miami,Milwaukee,Minneapolis,Nashville,New York City,New_Orleans,Newark,Norfolk,North_Las_Vegas,Oakland,Oklahoma_City,Omaha,Orlando,Philadelphia,Phoenix,Pittsburgh,Plano,Portland,Raleigh,Reno,Richmond,Riverside,Sacramento,San_Antonio,San_Diego,San_Francisco,San_Jose,Santa_Ana,Scottsdale,Seattle,Spokane,St_Louis,St_Paul,St_Petersburg,Stockton,Tampa,Toledo,Tucson,Tulsa,Virginia_Beach,Washington,Wichita,Winston-Salem
2019-03-11,82.11378095195124,76.35817067874838,149.0845386923184,86.84074878261785,121.09637812110768,68.2764847266728,77.21017632414346,45.76519931191774,60.935093573027444,27.082181363293888,78.1954868638114,91.03870407125316,46.29932871938033,55.10099282269934,80.95786340982146,59.184615145154694,69.89014041491873,43.50017127134495,78.12814984359572,58.77323506327085,57.96696888888057,73.42730931253844,64.75313102915365,85.11436897362694,77.74718484067292,50.01095865695038,83.94268700914668,56.09461075498732,44.95770661704407,66.07277585715111,86.86040201499013,52.599982409973215,60.255289391991454,99.79786864116123,22.938959386366086,51.58274259282415,61.51454886175351,34.37207602920367,143.55655986777947,75.9600780649234,70.4258123911048,83.36384692720054,57.79504617771907,70.54417322233658,61.23305735009492,61.81066326950255,46.947462256357596,102.69343908421739,51.781708168182696,70.0107629256075,63.276600086071184,119.00733680552392,60.43485191948034,97.50398032903723,65.82992602079547,54.59717732537091,54.56160190671479,124.26041421903841,62.673917107100216,85.67799653736472,96.00080219401976,107.53924607173394,75.2070421940431,62.9484459033874,81.10608486283772,44.826442403343584,104.15246561108887,64.30645551915138,67.79523387470594,97.96147524776326,68.00946553330661,66.05075564490781,64.53970144549383,86.0632684789088,98.60928759530545,78.31788385578426,66.250329176934,59.5328310682823,23.69254806171753,72.82612885397837,75.04622172865763,80.5584742388435,123.13680965439636,66.08858112275534,53.63127126155414,90.95077877358851,112.14907246930437,80.45906773749107,80.94480828547972,53.821042073631794,92.61491604003778,48.277007845167304,74.41605642375175,42.78407928727958,50.356131741970785,41.832532099015715,48.06607379416903,111.18144942467735,75.17246275759057,48.5610922662085
2019-03-18,62.747783316913,91.63473720550262,126.26665050490848,52.38449060850611,99.99633896084785,51.81967280627722,102.94314291739745,43.93051846595681,56.0456401820409,36.95364066838436,78.30828870941627,81.40113754075146,60.029522942300225,72.10259063181344,67.45500652225157,34.025265468184045,71.43280162584821,65.62788470434843,83.02481363289726,70.11162679168746,64.465582601319,57.421739047482035,54.02221116970773,77.14822480586389,98.08431748924934,64.48990701710868,60.540409661220195,80.44424418134469,42.17898922441871,60.5742066087688,114.8408260238459,46.048230346559286,45.00204136593087,62.493257620026725,61.99378660080129,29.044927891447372,70.7876196771924,46.08496491386923,148.63274017073107,62.34560050472806,63.73831220445292,87.8749934106628,63.2748127479264,50.866019602300405,56.91184362276026,77.32396682789486,48.51558601249728,92.51637919321753,50.394746493389796,70.3401956316744,55.510753253782404,116.40061223259553,41.44813486311231,44.047805207104936,79.40053333116445,50.99446293900949,42.02915687448541,124.58165650729386,74.9926276967949,91.35266153428731,80.30795399327177,102.32331886524435,63.594570874741514,81.25816879450973,45.39703708200416,49.91891592639884,109.1781745679539,73.34876930510738,61.5491006500376,91.9984800233932,65.77187327001073,70.59649413029777,58.03291556210653,80.02400205391629,93.31290552709017,59.82364709085883,70.16332382863797,52.04772284433603,56.51072225798451,63.78216607130231,49.514337437522414,85.14177824279689,116.45930139600279,56.712162277757486,48.47628447293399,78.51778792757575,115.90546416597739,66.97926086460289,57.796605177757506,56.866546934162194,81.64289252389527,45.858838754448975,73.3175444041107,39.79685698153653,52.669818845089345,83.51493113266002,68.01722817208729,92.77151486339054,60.569948934677555,41.6531232464572
2019-03-25,45.25487393845965,73.95889956591174,93.86056374883812,62.81001819121496,88.13559985936728,76.73833840251561,76.09147925924526,34.21158728719313,54.58126195531142,35.19484569388443,55.050824052875036,79.70888733301825,50.88880038031482,61.268671536616154,61.79555034365629,49.261092815494216,71.87603845973186,79.05913147515135,63.711189105497496,54.52211802311803,93.87541766577354,49.889265887904834,40.11930543118015,68.96971102030041,95.98206702415237,71.37562154434879,51.595962112320315,54.09281719670834,48.66687296358058,48.82914491445982,103.01743222005922,41.948065883144224,26.800082635117707,50.38320555776148,11.428350014048192,25.881346136594892,71.27969273901091,44.334123518039135,149.21869154726463,58.20666803452356,66.61656348241348,113.92023574986041,64.86105231875396,48.81576228028932,69.90443283722057,70.48666119517401,54.37030556003197,85.81934401885555,47.2241605998655,64.88795007379456,61.66696304016999,117.51067696343861,51.29669638837315,59.263855978690515,36.636041347141884,54.9636158960209,36.59996326543995,119.51816770589295,57.159522144852964,76.55562897779485,81.49541625598447,100.44263618347681,59.71244596225271,68.91418281506462,36.39984984097207,64.54713077055425,113.47273601759925,51.333403078967834,44.17868308589193,85.73901810540544,66.25059172727006,64.21998057039634,47.79016810767638,85.18234473615796,88.18560642602512,54.57238689315156,61.37331361155916,57.42081507393963,72.79744995012317,74.40721633312022,44.8861029561974,88.66318641033786,128.05093026172892,76.60035017528847,55.34761493263525,88.51176073441572,117.20131814003497,67.49298614015652,66.82736686159684,56.09836909624724,64.21563619359655,39.038694623718,71.26937811860357,29.036521063922883,59.7030090542626,63.39753676887811,44.113468721287056,78.6170456004803,36.7268638500354,33.51399288640215
2019-04-01,55.37514570707483,87.10665013139119,108.7114610591802,74.20472335013055,102.24365106443497,45.01290958196352,68.84697950088383,60.325231189871786,49.31857222221935,29.823906378866045,89.64108305139969,88.48922460052965,39.45062864514324,52.04831342004589,60.738536473670415,50.95447677360299,65.24878843463051,77.75334911309866,53.02968831095023,59.60448206206028,84.32010596713633,49.09918884604461,49.360298240614945,67.2317570677728,90.34074527535222,78.25123891551846,62.240905367722384,49.245705972278465,82.69688029518636,55.23756930123447,103.20050345257411,35.93495726647994,31.336708520293392,67.31488388577577,55.96950757257819,26.99303668531852,72.57001646200153,19.86402505351578,144.6791632083058,56.78106458580613,57.423653750518866,90.54957934069195,48.538067391072815,40.12054492893854,66.64636158280473,70.09586392583623,32.59957134874254,86.08233223678339,53.94010598865064,48.893322370547835,82.60201761721476,121.4616737361358,58.62829894542024,65.35388748035346,57.96207685382652,44.04866237995386,51.19990638289729,120.37103922472608,55.353338437587,80.39985474974391,78.52906053122203,92.98488876348571,55.40564709440243,68.61471301991867,41.18456605559792,64.05401453898673,115.23561351451876,44.58734252608194,50.845729163842826,109.60073827898607,54.80137543686738,63.12431595063514,45.76055350778295,73.48465883801265,93.14982631154827,60.17585631016043,78.6919240646299,55.270352159570486,66.85653577229841,63.874876346985026,43.80968954076208,98.78411160466045,119.58215136769823,82.61282523942127,37.13825002320617,95.18883807679245,106.991153162145,52.43556835113317,52.71164075997575,56.675606725202975,61.57695316017934,44.449505283535736,81.85597860034132,34.912763028922186,48.3900390336708,57.896785525207065,62.86745321593986,85.30912958608779,47.21001968662964,24.486912658911734
2019-04-08,55.24006285238009,84.96403726415838,110.1182725521324,63.88985835937334,97.35976709526949,34.021546348894745,73.62847531960274,49.51175633179482,45.42042648107035,53.22805640837617,67.2122319115794,92.04373899227087,39.963804156673504,71.72319947503347,71.11935732694471,51.472367499351826,74.51857621699295,72.47252289642931,68.28528325751952,66.52822025023434,69.69469530969596,48.8322776225287,41.81501265018271,69.25220071193607,98.41315013874501,57.59838394451951,50.758404056734015,53.09326136858118,57.11707617301888,51.72612181707379,116.81064742630062,48.347698056978814,39.35787237603589,62.97383239070849,115.43819596032324,29.848373806570123,89.03897729318028,39.24161301180252,161.17667985466093,55.79837352066778,57.33370245111398,59.746641364191504,52.1335863864944,22.11086934519209,83.63436818238806,76.6580020377783,25.741178955015304,112.05802777653638,53.11258918563176,50.513181349532786,70.11361245722031,119.40174844535001,40.52229729944013,60.51598337904233,39.296210030386355,53.6782691838614,50.53193610251627,128.03324775153345,64.79647722372853,80.17370442833331,89.84739088495378,97.49540599871379,73.25922154466225,71.19562349925003,37.44879145459952,72.86715244860677,103.30685156270388,56.31571447562891,57.44775385224636,87.68601245610107,55.02814841641782,64.6075995703182,46.82658300914052,93.73669445423441,93.1235278120254,59.18615331396676,56.99663427562144,50.183180145780874,56.07002871712833,86.00775445686781,41.36374032414146,90.1611099700996,120.98963780068198,75.03590335287373,49.00584239936289,99.0132200369944,113.73007886235386,60.24563858332761,69.54229678534077,37.35797788551248,51.1816149510487,49.50803549029857,80.21150964882696,37.86641451521982,59.82812519894209,56.641573370501945,57.49146540494495,81.35936920836923,35.71761312119087,45.08734735475171
2019-04-15,58.071435175081774,97.03445105961468,141.2977946628494,53.43380970788861,100.06673799763487,19.25547533537664,77.20270293349273,62.2116575786975,50.2705721125412,59.681733877118454,59.69105762704235,81.00770416434533,48.15312581653303,75.82565351865837,68.2406394989326,77.89037704964655,76.25206461025925,66.21385207831688,49.47063896933454,54.14751117469946,62.780992812737,51.600786673965295,51.1015751409751,77.45978736182892,82.77204360866996,53.65728825302009,59.82753407178228,59.86517791522335,34.3499410247725,51.3397612326695,111.11882733491689,62.00082816939001,31.556824279244353,63.24315613160437,130.0395049683535,34.6796112801083,98.7715130730896,21.919029329675077,153.28379665655805,62.28923478351455,44.466287702171435,78.814860732227,67.45136353891385,32.330819249517894,83.10074279743522,69.00713936909322,35.58585609329073,100.31065867616722,112.64210610326177,56.906396071396294,57.0324033781596,115.43967092131587,43.79823347890066,53.66489579011058,82.70062753417922,52.675229000548306,29.80948530247619,114.63884138512527,63.15136579042047,70.0128530775516,75.08042204679745,97.52271345405765,61.642162330328695,62.935513619303165,46.87449404313265,62.32429323856759,88.25854183518813,48.01835964926066,48.197527676076845,83.83500322417702,59.48116987963202,62.62605009280279,54.779543309159294,49.95351367327905,90.70757443934421,59.6289031778192,46.856832385503225,46.054984260106906,56.07810719623606,73.7945095976236,43.36799416748881,80.31929656839955,117.02568362781717,70.7917724301432,37.12833225196964,77.87144432345083,94.74667849491681,64.35054491561087,54.554511258423354,84.15585999136755,80.13662442158713,38.97984311117077,69.69404159227803,53.986509825017855,64.15729109259392,52.72140265184942,59.75799901151514,91.12266628151235,34.99997315473979,41.29372942244415
2019-04-22,56.53779517381085,78.46707614071178,136.18807506005444,55.81196957607606,94.47830066793175,37.39582437350274,71.25569480333081,35.36214983331393,56.80636048101331,46.65680087838428,61.3054957267213,76.31549893513314,60.34635971953259,57.83677268265335,58.426117723858844,53.157732991438515,71.22514757581999,46.70373918122045,59.498448237364876,61.53605137509541,61.07374404694079,53.16524688680477,38.69792387113987,66.9794919645023,89.05068709247,67.32187118931841,44.89064647896924,58.9756357138958,39.17677292530172,55.48047367136783,84.01506610268667,39.13412963346237,36.97364193298762,55.015364582074525,23.781297927496972,36.829875127677305,80.26669077376401,12.868076944089117,186.5791830475308,59.54922598193325,42.73409173534996,73.56482781042153,64.0764913071206,25.469139919319392,88.79743712133174,82.21111480806607,32.97915783351547,97.72800475535115,29.1246105221951,40.34793691666237,75.15253589042635,113.87528823918507,42.88845283753915,52.559073506227975,29.357534444185738,49.69633963414868,42.487865235379765,131.71285159166766,66.96243748437462,63.06269271226814,73.06027052997514,100.74840180998513,59.337787376863204,57.56744784811748,35.28265402450073,54.580629777723516,82.75675284811882,45.294122465244655,53.44866173906696,98.79872422413753,65.85409061298695,71.65769003008144,53.5033143809989,52.605616689840524,76.42119430496614,48.979504359142105,58.426389525494066,53.414182872118474,42.288262051257014,77.44968711570074,44.50653528050848,79.82169381075174,109.7693330311138,62.64682312041659,42.86275238978668,81.39602834877664,104.3918271661247,41.92776662475505,49.49231307356849,40.07842766460584,74.16410143400978,41.078983098762734,69.07353711368334,43.64428331565834,51.20066083705478,44.998809185802756,44.91886554778036,76.97115942734871,40.71951642351806,30.860115325687655
2019-04-29,50.07229568420447,84.94890291710294,141.6198238609026,60.11895610973666,91.31728315291916,31.89463708745695,74.07002104570253,49.38733371915229,54.77560626684571,39.132674307042706,58.312188901575944,76.25848382634426,61.04986521257147,80.85123665629254,59.81232040931276,31.05635224005445,68.25618215244734,37.537597852316736,59.177758758446885,48.90280618660618,72.284103173273,53.784276721722854,45.90647373646113,63.29702960789104,78.88345291009462,63.286269213183964,37.85754423773779,48.79283328744741,47.521239803352756,50.74132684205194,77.95441589712162,44.03261098119459,25.837956146798426,62.84412681456888,39.34568289653631,30.183066503853958,83.57151980588107,46.137703433972604,164.72237368358282,55.38144323187527,41.35395635619628,83.03856613603064,54.505715610066986,54.18340657706426,87.16921041882753,53.3850233702506,41.7132557245285,107.26380022658229,33.965253590590976,56.0338017235809,44.98527741250697,108.80723096602622,38.269640575284605,40.0954325701865,40.025532819686255,53.576086213462254,51.14562421423985,125.16455760425602,52.36042306353276,75.4907349208867,75.38677232136475,98.83756192368507,50.06384016321876,53.11857537434334,39.38144110764001,72.08204979562592,94.19486384523384,45.965311873328616,53.10751029207601,98.04378533784292,59.24168742332887,65.5024649651771,49.22960540970868,51.83199550767405,80.84897340417587,44.81074412037636,73.08579517769438,52.01107124388574,40.579200427736765,68.33921101010668,42.96838803432742,75.79266507843377,129.57838351323514,66.2809594237887,35.860647934357765,90.38689729391962,108.75375094753234,95.85868481625023,61.32541020492942,42.78053523831069,95.2317042500787,35.53220756128978,80.60083941059183,31.887461032318985,45.050301564534095,39.49799556073418,49.958340415884614,80.39683681654995,36.0953910607805,35.320885091870906
2019-05-06,59.94879341671596,91.6117151539101,109.8239405922926,57.07559598821289,114.43052842169345,44.34307461885134,75.16325286845034,32.766260660731994,63.639252734670066,43.16574871643131,51.87474840996855,77.44511365093437,38.300604865931426,67.8133244185096,67.47857743747996,37.750790796438814,72.04438864843183,43.7654280766703,59.55185841094518,55.56222079327009,60.08223431630346,54.20918553975071,43.38141123886643,67.53453710124248,90.69954410672914,56.215465893015796,52.57831585739841,57.82956183017963,47.812221487902974,59.35973403078338,133.94632989164103,38.80709969747881,21.008481692147953,65.4304578493849,69.50170169854141,40.897861751590334,75.9780795741802,20.60397715662073,184.7254348348889,57.5693114764504,50.18171958724287,73.58418612248845,54.62098411412316,81.02655190550435,83.08904054776157,57.18492283714587,53.386492879477075,102.80091580806388,51.87919624526974,48.7732387389555,56.458372512000395,123.7620982084204,41.167879266293454,42.53267547122649,47.374441950940636,52.14695800449663,62.26523158669432,130.0698747489842,51.44480570357169,76.45770297948214,85.77254319637385,96.86922172253858,66.7895520528861,68.76629896129116,60.21395946990655,51.65670519225022,93.31337107662509,48.033535189322905,55.73501314669199,94.74879069571556,66.37363307278846,77.96212288335899,55.75977863845038,52.51077400768468,95.0388526119024,69.96127196055004,57.029382014436045,54.04108957474455,36.16781308684476,73.54166262344266,47.059139149191765,86.26349515547003,126.48066809280306,70.01859802094735,27.41099914658506,105.02523495044922,104.36467157569506,40.75822254990754,69.54188019128517,50.15343135937497,58.83095684344242,28.799912118532493,83.87801904107626,42.00012153627509,63.92038030533904,45.603003269938256,45.87651792540259,86.5283626404226,34.19331661882341,35.049560784709406
2019-05-13,61.87781794980482,77.18552861824539,113.36753739532186,62.750080934607105,97.52958740563162,42.9902137787882,85.94226677325446,34.39784592617999,52.16613715375901,51.52621094067663,85.95496795612432,81.8767750851893,35.623520933803434,72.35855762446522,61.98706600113305,55.19313234363546,71.73553192006099,44.68645136562568,76.00605644545121,48.9592328792679,65.33644783650509,58.71257533001477,58.72376293548976,78.01329968893207,102.17262651840883,55.38140563109884,54.6681465169107,69.70124750270438,41.75184539706392,61.91477813153113,83.63887222624717,49.34745171717689,36.32487934831054,84.1024439115815,79.00564124391748,41.35236013346042,79.28880672621665,28.559365427337923,165.60215819084954,61.41941513650439,62.721327089929574,83.1436214115598,50.920627098680434,32.517204233630714,54.692491682691475,56.20155485437059,38.079376949771614,98.74516925442464,54.82722587466447,79.39417838322687,65.19567516471466,117.97961946666982,47.07196688255351,69.50727839448179,55.670270607799495,48.32716838766494,59.506372417840424,131.82741397863515,56.78809197158355,61.757748801304004,81.93134744356833,93.5728543418797,74.33801242841818,52.570091106960064,53.68013279096748,60.20712705840874,105.87783173010045,48.1324977776221,58.64670066384684,101.65051483215613,62.653205680495354,67.56405268161863,62.94984824869333,74.58137782731603,79.11114368966147,57.97620665301124,67.73748123866407,56.29372073089627,41.12606946545942,72.87620051332705,50.29348508560331,91.00830493450816,117.87496316971432,69.43823735503405,51.70203943323849,91.91117259592512,107.84454408174818,67.18090773792173,56.279802919058874,55.32324175626548,63.38045033525641,56.37810396134544,84.90917585873842,39.15667302307176,55.64640799373474,45.63960076004323,59.36376981675889,84.42913859955874,46.501336638343275,39.05579339348755
2019-05-20,59.36900401954314,81.10839214963845,126.78922242345975,55.031728701696785,97.51952672885001,49.2242177709271,82.26823767361876,53.94205667374466,57.484038462833965,54.337018191603896,71.9495514426739,85.06291601917152,54.129178654306436,60.10310809142463,68.90160949996299,47.68921769379698,79.65349357429967,74.40444183751086,61.03828135015898,58.125019849253775,68.79425294884369,56.69830389776605,59.702667924876984,71.57521205254598,100.96320895006306,60.592157761514066,53.33021437806645,54.01972168813981,65.0397175345485,56.193472311848986,69.06880969099073,41.53166631932532,35.934785896254375,75.24577109868645,48.37190244558846,48.93593290525613,58.90231679693193,36.1906102499548,182.66528346601027,61.95238647670078,49.23865529358993,85.95874757954425,66.4162477997985,47.3035996303477,62.280223260011,72.806644592194,45.801222981861,87.76613328679309,32.65641466251694,66.42019593939214,55.770919992649006,118.84363931127994,57.91474591860301,79.71820792173537,37.87569064465317,57.680406850615356,64.78867102917191,142.510386847897,58.49363105141098,78.03578886199371,71.58807858329959,100.14138979057509,64.74364073781737,48.78866592056219,50.392086885526034,59.92402394248639,99.44802526118018,53.78492499565279,56.19473872402223,106.61640711142111,67.53766535932618,76.89113839755198,66.74038413335394,73.53519891545363,84.72799731682615,64.34784204701094,76.02506475808684,70.46556361974073,51.23095521899707,66.74665350421398,60.214646747068066,89.44786655825533,128.9114503665573,63.666025723567216,41.94591145890802,101.87370409537115,109.11434883184253,67.59952047264244,61.86764492114748,70.52990684521572,82.16945077641313,40.06580418066744,83.65879904157664,41.2928823574847,52.86696192297018,54.55858524050169,89.53047615188702,81.53340339918476,59.720001808770576,30.62768272337543
2019-05-27,66.96836403722287,85.04425220524561,139.36604605750455,59.396766785320345,110.66731484925184,47.403801020557935,90.91357936671375,43.89355077526723,55.441753525199196,66.89659125948727,86.81115941595372,87.29166558652572,57.341498348181204,72.51616676759457,63.351696481997,54.62328721464931,71.82930490663568,73.07984824662385,73.98451885686416,61.61165813853045,71.8026453410781,53.100377932198754,51.75950369920969,72.5545285371937,94.64220249276418,65.82310474403675,53.23895993971516,56.25980681187834,43.82322721277885,58.885678024306934,88.5465591737768,41.495622585702286,33.753466705683515,75.04925441202793,83.12393780175697,42.42701194532305,84.22544179527368,44.40026785241282,199.98751119474633,64.36401634676662,57.848220461983026,80.99960600169477,58.67360917636078,32.24736308836733,66.47155451397244,76.40706533155499,61.66082110380018,93.12137628351454,56.07069808265398,56.060257080275946,72.81455090443237,117.08796100348115,48.086010404799495,82.66685300641743,59.04762915644753,58.24807903003998,58.36437795476732,134.47866396219192,61.199957106789824,85.02275470873441,85.43687218496264,97.3436249424059,61.10803452474853,55.844971686629776,59.878284130567884,35.44482347269375,95.5846570182478,58.60187593754826,53.77806314176538,92.5332782715763,63.12532719439285,70.36208088266524,60.15411143163731,72.90102683970396,83.1781964985038,60.15052353910164,69.41000615676761,57.99913285277411,49.02786529506318,67.2034391501357,52.653659162665534,91.69555703417845,131.5607236498264,69.72559866532372,44.97336132167696,78.08111136008088,102.26407217782669,90.17933355052858,58.94653533716671,58.36519674481201,74.4218281936117,50.72798814188925,76.74505159664068,44.36992814625336,71.99906411848568,60.6361679629522,62.236623023936005,93.09382911813186,53.97922116030366,40.43905289208959
2019-06-03,61.42215017795686,73.92306380845308,115.72199685653202,55.15699912914006,102.2981267645733,25.154450009833827,83.91596528253044,50.85690364916273,52.04378207252978,49.73605245457363,58.26787937983585,93.1938639321757,54.494014596017884,79.56367196881011,58.33942344956237,36.81078284554524,65.93404190133361,53.90879472454148,69.39432418374774,59.42159658407926,77.42202450692896,50.91464961696957,51.13143891217714,71.49593006356663,89.33833453376779,63.19076132610262,53.64466602075843,40.91921263261536,38.087630559528186,62.486551943493374,98.38711206199235,45.54209653728374,28.277936159084135,52.81522017177631,105.44216609506904,47.15327947084313,98.0932893233072,37.145714754025,159.2796696550301,58.76186707952483,53.96147825840819,83.2676332647391,62.980804693629366,25.824618411114468,62.78174475254406,66.55887375788366,52.43183744785417,98.99907737433793,31.08576291369199,76.33348380537632,55.94328078299668,121.39473511026003,54.79711358730211,57.69283296462764,34.6495123392979,49.675818383233434,47.15005980036278,132.6488766766689,51.178004898197614,72.64221838836197,73.54242640807448,90.18891708949099,61.03777418250771,55.79007520270017,48.83014314610791,54.855849627482066,110.20932014742263,54.61590258335118,55.21527904495037,86.4558996855571,59.01638931578987,70.43132051960492,77.78303546427095,61.5663105808609,73.32871788102725,47.041716008546004,64.14433730305736,53.39390554800617,54.85100186348047,65.74604877218827,51.88681454339872,88.40943503939579,128.58785525527026,63.46651069325642,46.41685077967502,113.36051924129349,97.23899569278376,85.67960755972575,64.0308314304445,44.48426638052446,75.50706219789136,106.40319401770122,65.29273095042956,44.59734979980519,66.51231241376405,51.36680714285315,40.11247404543963,79.9793601106472,42.79719447379605,42.267071765936265
2019-06-10,64.744547417498,74.83439535208949,148.08522296926265,63.86174909664934,106.73950493506887,49.247658481645225,88.22441981112416,57.74370119035908,52.57288600390718,42.09875606614322,69.29635210156276,79.66934549144962,52.50498252548328,74.07745242411181,65.61245053115857,47.097558449751766,67.98208069448799,82.11417287978323,57.55852054352705,59.403016312547884,70.68345633105847,48.02562450270701,75.26326998764034,74.38750713228478,91.80138877843673,53.880134026519755,59.14578135460366,59.76177301889637,45.41533443483607,55.4598388407998,76.11728295967986,40.51540244281149,40.320016116761906,69.35487273985765,66.70029845633648,54.556563020676016,92.51562134096868,49.16308016258787,171.88048521903326,61.149091588541914,55.11866564466116,85.93431520292175,69.80634713714583,31.922670519214318,66.26731111789061,68.2303526316722,48.843162465670915,95.65348069361413,53.43903242300858,77.98689201365274,59.31621856963391,116.51220256776828,55.845703542094995,63.722546077985776,28.22065626379454,51.43367250637106,68.69115057643654,140.6704053950277,53.15071775132373,81.45049203279089,79.33559149210892,93.72448430580206,65.21370565119264,49.228097281479066,66.31799052701051,60.981842568278985,98.70230704220651,61.34495320645861,58.21068041774059,102.13337133540571,58.768108672565596,71.64894338083178,59.16669877118188,70.2689352187644,96.58813778094327,57.4056731888883,62.752978975069524,69.07343935240276,46.64828842273124,73.51583593483942,55.20844736016794,89.9377053732744,127.14352881199942,77.34445635545308,44.99877307421308,98.03639859239593,103.41575167942722,80.53904327296551,65.01258989045357,68.01221492051131,87.2765460861799,60.987297798278256,78.34702789192785,53.71979996679852,71.94725093474666,52.399191612831636,51.49808420466532,85.14013111348117,47.1400535495518,40.32780719925437
2019-06-17,72.43338944065451,72.20919789953236,126.63735478552555,69.54855770559035,105.81419314659976,34.62039961677063,82.94797362156939,53.04590733948759,50.25046540639021,49.96477012364577,91.75244642652108,69.22095907197449,32.372268080520705,101.9997745857436,66.3938531684593,52.35216868129814,69.35448278900225,58.41354063926351,64.95372695030152,60.53159721528346,86.17996142654624,54.523306550777974,61.63320306967678,80.23307477869305,91.60109686742081,50.69428158137224,52.57744761785398,69.22385251350887,59.38257069243409,67.66526538336721,58.95038457364273,53.20927685029358,41.021868521903926,79.49543792705894,57.81167259674438,48.59348430712539,79.58230420740351,31.05747284713146,177.9107544948489,58.66533915970288,55.49960575126753,104.51582976155551,48.9941823123176,48.41019696489095,66.34715563896607,68.90230908786633,41.99448713307828,97.07105485723446,85.23276890563379,77.06028430442343,76.74163042854217,118.73537415408686,59.196207550787925,55.12086697067812,36.98886873060087,49.45353344934215,64.70073890024972,134.43169839114395,67.37878874450658,67.17800816239401,79.96949811118647,86.76682708431338,66.59247309083766,61.92877257689263,46.48695246964732,74.5952270234142,124.42174046533346,50.220554436827236,55.504752218438085,105.43441727256635,65.61240034668805,79.78935550846677,48.453565947344664,79.14311910661833,80.83475488905412,68.33304248679327,65.77812477759227,59.841586768990304,48.482099162565355,77.58165691620982,52.632288422664544,88.58295292747043,134.4534220214071,60.18876548442473,49.854219795160816,122.79596167340713,109.52682521401401,62.29404330790806,61.168606907082676,58.34469071425211,61.92029213726775,41.13259844772407,94.31574596612839,54.82444257541512,76.1744128868214,60.53795004188436,57.116295530942395,85.79979509048066,49.02870149842622,49.457790421203775
2019-06-24,62.4231739802504,67.29099458305524,124.9170923208105,63.207049396983614,105.46310660140527,46.106379927949526,84.36708136097405,52.787806824712504,48.78550941975755,52.80102716544703,94.02574625356608,72.79050050737352,45.24001251825894,79.85182756650785,71.83245898137656,51.332326603907,66.01566281752574,71.01797674918458,64.08861382977717,66.83324649540981,79.10043495663736,51.218619537835266,51.17371563366138,75.25937735033949,83.99259510396327,58.63992219047783,45.09313091517164,69.57084804175395,61.37480335408348,59.7116765366438,72.69964157932353,61.29505306880532,33.95906209164229,92.37542822310394,59.92098920664589,42.34453249195135,97.2154839284742,23.67895632580436,145.27058691171618,65.38145674497032,49.21829693563418,89.12433776321232,51.50771212547745,55.6188192802057,67.60444212886102,60.03355232782301,30.49949836317326,82.945937203872,47.82043677139929,75.93549373727855,63.49836688407273,118.68251378579951,62.97338563746115,57.71461621508729,47.50423072489306,55.239013731326054,58.68691030577901,124.03536817985915,55.117275490445536,69.8902279360332,84.80272607870252,88.74197166187261,62.722145328288896,77.58414011023622,52.89936700176655,53.89105351822762,109.44140329351893,54.047465124873234,58.20844062766998,96.95042684958098,61.81397648432845,74.26829085722889,62.03023562127759,65.65859389107317,95.3430750480347,47.199789411411786,66.9963503430961,72.02025144398522,58.65303819218998,60.51585101082008,54.948642281118126,97.40197018973919,133.95471176999882,69.25146242667596,44.52668464040437,75.14103299707023,106.48507630664658,61.71975139909132,54.99979772320536,64.69408357762886,78.05681818277608,47.66210032513595,80.15045286319678,44.83611912268968,51.43596185184333,56.15805128891863,55.232719727641054,92.20878318964213,55.706165470322894,52.903942182488905
